Generation Group variable value sd var SDSt zMean Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Import
59 home gvNormUnres1 11.0877886739236 1.48172014299592 2.19549458215986 0.949296979040096 3.74263725370267 SU55 GenGen 1 2.63279840630728 home 1.62259003026251 0.995831691622224 3.37274158065765 0.00416830837777626 2.35441870922809 1.53441151886581 0.995831691622224 3.56656398634967 GenGen 100
60 home gvNormUnres1 11.4036791056306 1.49730423541228 2.24191997338356 0.959281274604858 3.94501948758446 SU55 GenGen 1 2.62281294036522 home 1.61951009270249 0.993941442469154 3.56661292037197 0.0060585575308465 2.34548905940074 1.53149895834138 0.993941442469154 3.77157659157739 GenGen 100
41 home gvNormUnres3 4.16226497835497 1.51503258347877 2.29532372900234 0.980935959557232 0.147141947039696 SU55 GenGen 1 2.65488503731083 home 1.62938179605359 1 0 0 2.29532372900234 1.51503258347877 1 0 GenGen 100
42 home gvNormUnres3 4.32931493785317 1.54315392365054 2.38132403207804 0.999143643079186 0.255301543144294 SU55 GenGen 1 2.63780733826256 home 1.6241327957598 0.99677853262722 0.102523521437889 0.00322146737277951 2.28055892852648 1.51015195544239 0.99677853262722 0.110261628244741 GenGen 100
43 home gvNormUnres3 4.70996358198316 1.61091683748995 2.59505305730863 1.04301799907279 0.501759571212865 SU55 GenGen 1 2.64363802410403 home 1.62592682003343 0.997879578605501 0.336138899400211 0.00212042139449942 2.28559994212225 1.51182007597539 0.9978795786055 0.361509455044582 GenGen 100
44 home gvNormUnres3 5.23275060320733 1.67862408720136 2.8177788261326 1.0868563142938 0.840247729092 SU55 GenGen 1 2.63728387121057 home 1.62397163497722 0.996679623468557 0.656988820818489 0.00332037653144313 2.28010635663395 1.51000210484421 0.996679623468557 0.706575975015896 GenGen 100
45 home gvNormUnres3 5.57147145391385 1.61508206134161 2.60849006486746 1.04571485054665 1.05955882928426 SU55 GenGen 1 2.63675212039718 home 1.6238079074808 0.996579139041389 0.864871866723947 0.00342086095861061 2.27964662288174 1.50984986766292 0.996579139041389 0.930149285847778 GenGen 100
46 home gvNormUnres3 6.01812476852586 1.5873003914795 2.51952253279097 1.02772709286971 1.34875280605821 SU55 GenGen 1 2.63488944150729 home 1.62323425342964 0.996227070512977 1.13899627126425 0.00377292948702324 2.27803621376971 1.50931647237076 0.996227070512977 1.22496361491416 GenGen 100
47 home gvNormUnres3 6.59681806082241 1.58625345444695 2.5162000217449 1.02704923406072 1.72343851655614 SU55 GenGen 1 2.64243421037497 home 1.62555658479641 0.997652354244753 1.4941575316258 0.00234764575524682 2.2845591655241 1.5114758236651 0.997652354244753 1.60693117033648 GenGen 100
48 home gvNormUnres3 6.93359617258328 1.56778524796037 2.45795058372217 1.01509165106959 1.94149175436801 SU55 GenGen 1 2.63255982595789 home 1.6225165102266 0.99578657019268 1.700848260942 0.00421342980731998 2.2760221070288 1.50864910003248 0.99578657019268 1.82922217280956 GenGen 100
49 home gvNormUnres3 7.17843515473508 1.58859503052081 2.5236341709954 1.0285653309407 2.10001729666534 SU55 GenGen 1 2.63296148503452 home 1.62264028208181 0.99586253265618 1.85111321587449 0.00413746734382048 2.27636936786933 1.5087641856398 0.99586253265618 1.99082858630967 GenGen 100
50 home gvNormUnres3 7.62574476202002 1.60533829500877 2.57711104142166 1.0394060682263 2.38963620230874 SU55 GenGen 1 2.62993437489691 home 1.62170724081041 0.9952898975171 2.12564040671971 0.0047101024828996 2.27375223091932 1.50789662474565 0.995289897517101 2.28607610254318 GenGen 100
51 home gvNormUnres3 8.06691729488691 1.5799983541388 2.49639479908131 1.02299925329475 2.67528154523885 SU55 GenGen 1 2.6319551056679 home 1.62233014693924 0.995672193508341 2.39640109272678 0.00432780649165865 2.27549928633731 1.50847581562891 0.995672193508341 2.57727283169463 GenGen 100
52 home gvNormUnres3 8.27531560617338 1.61766737221366 2.61684772712466 1.04738875804454 2.81021289898076 SU55 GenGen 1 2.63784710797462 home 1.62414503908198 0.996786046717662 2.5243013256809 0.00321395328233787 2.28059331207323 1.51016333953425 0.996786046717662 2.71482651440682 GenGen 100
53 home gvNormUnres3 8.68279813018269 1.59725216621077 2.55121448246501 1.03417055408749 3.07404502051445 SU55 GenGen 1 2.64498934389317 home 1.62634232063646 0.99813458366572 2.77438545267695 0.00186541633428028 2.28676824746651 1.51220641695058 0.99813458366572 2.9837860922092 GenGen 100
54 home gvNormUnres3 9.1532650749973 1.6510136010382 2.72584591081314 1.06897939267928 3.37865757405572 SU55 GenGen 1 2.64577822233893 home 1.62658483404307 0.998283421345879 3.06312498932459 0.00171657865412145 2.28745028506527 1.51243191088567 0.998283421345878 3.29431865101025 GenGen 100
55 home gvNormUnres3 9.44440529505743 1.61268088785142 2.60073964604123 1.04416016621355 3.56716171201599 SU55 GenGen 1 2.6501319882766 home 1.62792259898209 0.999104447419851 3.24180638908324 0.000895552580148729 2.29121440370951 1.51367579213962 0.999104447419851 3.48648628042956 GenGen 100
56 home gvNormUnres3 9.75934747093388 1.59556948487679 2.54584198106998 1.03308107083348 3.77107686794553 SU55 GenGen 1 2.64964062875484 home 1.62777167586699 0.999011821421782 3.43509575603164 0.000988178578218313 2.2907895909007 1.51353546073447 0.999011821421782 3.69436443388371 GenGen 100
57 home gvNormUnres3 10.1788293873935 1.51851773943231 2.30589612497061 0.983192488450918 4.04267821878539 SU55 GenGen 1 2.64223300759544 home 1.62549469626801 0.99761437141682 3.69254426654995 0.00238562858318048 2.28438521241211 1.51141827844317 0.99761437141682 3.97124423240028 GenGen 100
58 home gvNormUnres3 10.530685498417 1.51954531246103 2.3090179566223 0.983857809676308 4.27049398701159 SU55 GenGen 1 2.62886441218949 home 1.62137731950015 0.995087415010509 3.90848881182211 0.00491258498949099 2.2728271773833 1.50758985715058 0.995087415010509 4.20348749558847 GenGen 100
59 home gvNormUnres3 10.8004984512077 1.53474839123164 2.35545262438812 0.993701325139077 4.44518939002331 SU55 GenGen 1 2.63279840630728 home 1.62259003026251 0.995831691622224 4.07408103424916 0.00416830837777626 2.27622837552236 1.50871746046845 0.995831691622224 4.38157802362922 GenGen 100
60 home gvNormUnres3 11.1982850959455 1.48190225943833 2.19603430652843 0.959485116481354 4.70274373460311 SU55 GenGen 1 2.62281294036522 home 1.61951009270249 0.993941442469154 4.31821451217387 0.0060585575308465 2.26759527970094 1.50585367141065 0.993941442469154 4.64413781876208 GenGen 100
41 import gvNormUnres1 5.87607675377958 1.5197897688187 2.30976094140601 1.03173762795693 0.0841228173289565 SU55 GenGen 1 2.71662073656029 import 1.64821744213568 1 0 0 2.30976094140601 1.5197897688187 1 0 GenGen 100
42 import gvNormUnres1 6.02494562857661 1.51921631887418 2.30801822353362 1.03134833076751 0.18518522932235 SU55 GenGen 1 2.71484559893243 import 1.64767885187995 0.999673228639642 0.090321137849463 0.000326771360357747 2.30825166059133 1.51929314504849 0.999673228639642 0.0979535971693889 GenGen 100
43 import gvNormUnres1 6.21054558792515 1.53496508948554 2.35611782593936 1.04203967740451 0.311183223081716 SU55 GenGen 1 2.71180840726498 import 1.64675693630389 0.999113887649497 0.202927614764335 0.00088611235050251 2.3056693396252 1.51844306433439 0.999113887649497 0.220075724292802 GenGen 100
44 import gvNormUnres1 6.4007886802337 1.5754441649383 2.48202431683815 1.06951965269213 0.440333294243323 SU55 GenGen 1 2.7055170023794 import 1.64484558618109 0.997954240825029 0.318351155035845 0.00204575917497074 2.30032017878147 1.51668064495512 0.997954240825029 0.345252966706024 GenGen 100
45 import gvNormUnres1 6.54784610814343 1.57171575256023 2.47029040684597 1.06698855041606 0.540165971734602 SU55 GenGen 1 2.70124226558242 import 1.64354563842396 0.997165541637717 0.407573258958718 0.00283445836228324 2.29668565595111 1.51548198799956 0.997165541637717 0.442014657649651 GenGen 100
46 import gvNormUnres1 6.84195266966159 1.54711413121646 2.39356213500966 1.05028728095769 0.73982569597605 SU55 GenGen 1 2.69463797954948 import 1.64153525077882 0.995945807157456 0.586012434518632 0.00405419284254416 2.29107047319134 1.51362824801579 0.995945807157456 0.635532582004914 GenGen 100
47 import gvNormUnres1 7.09028372298529 1.60310003758067 2.56992973049114 1.08829435760496 0.90840986278709 SU55 GenGen 1 2.6905344115718 import 1.64028485683792 0.995187173066509 0.736678873894451 0.00481282693349117 2.28758148376132 1.51247528368609 0.995187173066509 0.798930874596873 GenGen 100
48 import gvNormUnres1 7.3515810419615 1.57604697304326 2.48392406123881 1.06992888021627 1.08579642085135 SU55 GenGen 1 2.68415685823125 import 1.63833966509734 0.994006993988883 0.895212154938752 0.00599300601111652 2.2821590766474 1.51068165959854 0.994006993988883 0.970860785126087 GenGen 100
49 import gvNormUnres1 7.5601026833942 1.55425871806293 2.41572016267462 1.05513751698174 1.22735522597258 SU55 GenGen 1 2.67815090094256 import 1.63650569841433 0.992894296940469 1.02172558460038 0.00710570305953118 2.27705261280632 1.50899059400857 0.992894296940469 1.10806505226283 GenGen 100
50 import gvNormUnres1 7.79830022129553 1.5735624136795 2.47609866974487 1.06824219075628 1.38906006685365 SU55 GenGen 1 2.67432807776694 import 1.63533729785844 0.992185409553394 1.16624385737917 0.00781459044660615 2.273802321907 1.50791323421044 0.992185409553394 1.264795636182 GenGen 100
51 import gvNormUnres1 8.06507307205925 1.56012305960433 2.43398396110917 1.05911863460445 1.57016379178805 SU55 GenGen 1 2.67322052336227 import 1.63499863099706 0.99197993492807 1.32809923152085 0.00802006507193043 2.27286064246314 1.50760095597712 0.99197993492807 1.44032836856187 GenGen 100
52 import gvNormUnres1 8.31531556830668 1.52859711906811 2.33660915242331 1.03771666192685 1.74004557727541 SU55 GenGen 1 2.66779199824922 import 1.63333768653308 0.990972213239458 1.47992537402495 0.0090277867605415 2.26824513058589 1.50606943086496 0.990972213239458 1.6049843633459 GenGen 100
53 import gvNormUnres1 8.5306070958541 1.51673140674749 2.30047416021423 1.02966140182781 1.88620024584096 SU55 GenGen 1 2.6612919557477 import 1.63134666939547 0.989764231157298 1.61054620234749 0.0102357688427016 2.26271857912973 1.50423355205557 0.989764231157298 1.7466431190268 GenGen 100
54 import gvNormUnres1 8.84827473003832 1.52474350804079 2.32484276531253 1.03510056621285 2.10185484366515 SU55 GenGen 1 2.65467875451808 import 1.62931849388574 0.988533704493833 1.80328025919172 0.0114662955061673 2.25709581637442 1.50236341022218 0.988533704493833 1.95566389328239 GenGen 100
55 import gvNormUnres1 9.06234856817152 1.51894301977555 2.30718789732486 1.0311627965775 2.24718286106249 SU55 GenGen 1 2.64796116516389 import 1.62725571597211 0.987282183996054 1.93316229578502 0.0127178160039461 2.25138429937762 1.50046136217419 0.987282183996054 2.09652142668952 GenGen 100
56 import gvNormUnres1 9.27042613169988 1.53188690085398 2.34667747700802 1.03994999164514 2.38844019561652 SU55 GenGen 1 2.63863878346732 import 1.62438874148626 0.985542744518864 2.05940629624818 0.0144572554811362 2.2434581016446 1.49781777985328 0.985542744518864 2.23343349689651 GenGen 100
57 import gvNormUnres1 9.58614997924766 1.54349080121665 2.38236385344042 1.04782751581385 2.60277521763181 SU55 GenGen 1 2.63081964297825 import 1.62198016109268 0.984081420101343 2.25096102651404 0.0159185798986574 2.23681000938278 1.4955968739546 0.984081420101343 2.4411752872582 GenGen 100
58 import gvNormUnres1 9.8406368048772 1.53653075165887 2.36092675079338 1.04310255636977 2.77553834527505 SU55 GenGen 1 2.62374657420504 import 1.61979831281707 0.982757657702139 2.40536227183746 0.0172423422978607 2.23079625200827 1.49358503340395 0.982757657702139 2.60862399026358 GenGen 100
59 import gvNormUnres1 10.1291272357788 1.52055295544795 2.3120812903215 1.03225573143328 2.97138545450913 SU55 GenGen 1 2.61510394110981 import 1.61712830075718 0.981137718492885 2.58039405073174 0.0188622815071149 2.22344799905355 1.49112306636761 0.981137718492885 2.7984465807432 GenGen 100
60 import gvNormUnres1 10.4080219682127 1.53297453195859 2.35001091563367 1.04068835030434 3.16071834488297 SU55 GenGen 1 2.60956872381516 import 1.61541595999766 0.980098813846115 2.74960396521519 0.0199011861538849 2.21874177394921 1.48954414971467 0.980098813846115 2.98195533843847 GenGen 100
41 import gvNormUnres3 7.11509866756168 1.37383581632432 1.88742485021552 1.04085082680088 0.0650831693557869 SU55 GenGen 1 2.71662073656029 import 1.64821744213568 1 0 0 1.88742485021552 1.37383581632432 1 0 GenGen 100
42 import gvNormUnres3 7.33764178016407 1.40163626566239 1.96458422122001 1.06191311119843 0.233687146627816 SU55 GenGen 1 2.71484559893243 import 1.64767885187995 0.999673228639642 0.135020481468777 0.000326771360357747 1.88619153898208 1.37338688612571 0.999673228639642 0.161986687170383 GenGen 100
43 import gvNormUnres3 7.59035459117453 1.40744135763786 1.98089117518949 1.06631118752642 0.425148407979374 SU55 GenGen 1 2.71180840726498 import 1.64675693630389 0.999113887649497 0.288345403624071 0.00088611235050251 1.88408139127141 1.37261844343991 0.999113887649498 0.345933566417265 GenGen 100
44 import gvNormUnres3 7.83529684130167 1.42659917207182 2.03518519775601 1.08082560530208 0.61072250681559 SU55 GenGen 1 2.7055170023794 import 1.64484558618109 0.997954240825029 0.436955801660969 0.00204575917497074 1.87971031592622 1.37102527909817 0.997954240825029 0.524224339751797 GenGen 100
45 import gvNormUnres3 8.07408654064796 1.44775420215256 2.0959922298504 1.09685316135273 0.791635286234242 SU55 GenGen 1 2.70124226558242 import 1.64354563842396 0.997165541637717 0.581833348301225 0.00283445836228324 1.87674035977807 1.36994173590634 0.997165541637717 0.698036738954763 GenGen 100
46 import gvNormUnres3 8.37371159095191 1.43346449309757 2.05482045297148 1.08602693648081 1.01863838051483 SU55 GenGen 1 2.69463797954948 import 1.64153525077882 0.995945807157456 0.763620679659463 0.00405419284254416 1.8721519041984 1.36826602099095 0.995945807157456 0.916130521882616 GenGen 100
47 import gvNormUnres3 8.70010594089442 1.45665617079359 2.12184719991104 1.10359750540758 1.2659225355529 SU55 GenGen 1 2.6905344115718 import 1.64028485683792 0.995187173066509 0.961649375144923 0.00481282693349117 1.86930087090127 1.36722378230532 0.995187173066509 1.15370938397385 GenGen 100
48 import gvNormUnres3 8.98695671678605 1.45297049341466 2.11112325473365 1.1008051481975 1.48324753444112 SU55 GenGen 1 2.68415685823125 import 1.63833966509734 0.994006993988883 1.13568634900436 0.00599300601111652 1.86486994224916 1.3656024100188 0.994006993988884 1.36250491287416 GenGen 100
49 import gvNormUnres3 9.25702854381964 1.43717298204568 2.06546618032208 1.08883657628053 1.68786040093024 SU55 GenGen 1 2.67815090094256 import 1.63650569841433 0.992894296940469 1.29954326504551 0.00710570305953118 1.86069718714815 1.36407374696097 0.992894296940469 1.55908722920666 GenGen 100
50 import gvNormUnres3 9.57074804349942 1.43831215774374 2.06874186311345 1.08969964299716 1.92554178668628 SU55 GenGen 1 2.67432807776694 import 1.63533729785844 0.992185409553394 1.48988192526092 0.00781459044660615 1.85804120673743 1.36309985207887 0.992185409553394 1.78744020701673 GenGen 100
51 import gvNormUnres3 9.85882702749946 1.44885551584323 2.09918230578936 1.09768754290828 2.14379730537165 SU55 GenGen 1 2.67322052336227 import 1.63499863099706 0.99197993492807 1.66466407271032 0.00802006507193043 1.85727171187265 1.36281756367925 0.99197993492807 1.99712973510807 GenGen 100
52 import gvNormUnres3 10.1562541633008 1.4224229704244 2.02328710679096 1.07766161519062 2.36913520713062 SU55 GenGen 1 2.66779199824922 import 1.63333768653308 0.990972213239458 1.84511789403135 0.0090277867605415 1.85350013895469 1.36143311953055 0.990972213239458 2.21362368021216 GenGen 100
53 import gvNormUnres3 10.4753339061339 1.42749238560051 2.03773451094743 1.0815023252047 2.61087764112237 SU55 GenGen 1 2.6612919557477 import 1.63134666939547 0.989764231157298 2.03870869987774 0.0102357688427016 1.84898410858662 1.3597735504806 0.989764231157299 2.44587832013473 GenGen 100
54 import gvNormUnres3 10.8372069326362 1.40978182987246 1.98748480783854 1.06808438519061 2.88504128888599 SU55 GenGen 1 2.65467875451808 import 1.62931849388574 0.988533704493833 2.25826287838064 0.0114662955061673 1.84438945900147 1.35808300887739 0.988533704493833 2.70928172118336 GenGen 100
55 import gvNormUnres3 11.1104353266426 1.40872038876347 1.9844931337179 1.06728021205525 3.09204564590443 SU55 GenGen 1 2.64796116516389 import 1.62725571597211 0.987282183996054 2.42403493431304 0.0127178160039461 1.83972228374582 1.35636362519268 0.987282183996054 2.90816166794256 GenGen 100
56 import gvNormUnres3 11.3964342573356 1.42090419292642 2.01896872547588 1.07651095308405 3.30872526652488 SU55 GenGen 1 2.63863878346732 import 1.62438874148626 0.985542744518864 2.59755508000594 0.0144572554811362 1.83324537858181 1.35397392093859 0.985542744518864 3.11633714807974 GenGen 100
57 import gvNormUnres3 11.7134396343899 1.4189987125569 2.01355734623814 1.07506731564608 3.54889611145895 SU55 GenGen 1 2.63081964297825 import 1.62198016109268 0.984081420101343 2.78988733481059 0.0159185798986574 1.82781287934929 1.35196630111453 0.984081420101343 3.34708187993748 GenGen 100
58 import gvNormUnres3 12.0069246261084 1.42148449621817 2.02061817298864 1.0769506047177 3.77124735070756 SU55 GenGen 1 2.62374657420504 import 1.61979831281707 0.982757657702139 2.96794939398781 0.0172423422978607 1.82289872788524 1.3501476689182 0.98275765770214 3.56070638166557 GenGen 100
59 import gvNormUnres3 12.3393344479442 1.40957059272511 1.98688925587543 1.06792434688265 4.02308897092401 SU55 GenGen 1 2.61510394110981 import 1.61712830075718 0.981137718492885 3.16962777290671 0.0188622815071149 1.81689409122187 1.34792213841226 0.981137718492885 3.80266383967182 GenGen 100
60 import gvNormUnres3 12.6045101212243 1.41951647460951 2.0150270216878 1.07545958454324 4.22399239439093 SU55 GenGen 1 2.60956872381516 import 1.61541595999766 0.980098813846115 3.33051411381114 0.0199011861538849 1.81304839184519 1.34649485399878 0.980098813846115 3.99568229946823 GenGen 100
