Strategy,Scenario,Group,Gen,Cat,Cor
ClassGen,100_100,import,32,Male candidates,0.5159531299920093
ClassGen,100_100,import,32,Male candidates1,0.07382325753081052
ClassGen,100_100,import,32,Mothers,0.05746054614347908
ClassGen,100_100,import,33,Fathers,0.2685771071829509
ClassGen,100_100,import,33,Female candidates,-0.08447314343875795
ClassGen,100_100,import,33,Male candidates,0.5125502834075124
ClassGen,100_100,import,33,Male candidates1,0.12609460741317374
ClassGen,100_100,import,33,Mothers,0.05119188010820659
ClassGen,100_100,import,34,Fathers,0.3690213501662064
ClassGen,100_100,import,34,Female candidates,-0.033053583279848094
ClassGen,100_100,import,34,Male candidates,0.48534224544329
ClassGen,100_100,import,34,Male candidates1,0.3815292852614854
ClassGen,100_100,import,34,Mothers,0.07880137822251915
ClassGen,100_100,import,35,Fathers,0.50180360252243
ClassGen,100_100,import,35,Female candidates,-0.0575421591629637
ClassGen,100_100,import,35,Male candidates,0.321747295799091
ClassGen,100_100,import,35,Male candidates1,-0.059569139102078186
ClassGen,100_100,import,35,Mothers,0.0918923298357339
ClassGen,100_100,import,36,Fathers,0.44162929111164334
ClassGen,100_100,import,36,Female candidates,-0.017214488655233815
ClassGen,100_100,import,36,Male candidates,0.43456912152522403
ClassGen,100_100,import,36,Male candidates1,0.2486960988917643
ClassGen,100_100,import,36,Mothers,0.092871389030942
ClassGen,100_100,import,37,Fathers,0.40220463729392125
ClassGen,100_100,import,37,Female candidates,0.07125897273975854
ClassGen,100_100,import,37,Male candidates,0.43605644388551346
ClassGen,100_100,import,37,Male candidates1,0.2538334685793246
ClassGen,100_100,import,37,Mothers,0.11951760903084561
ClassGen,100_100,import,38,Fathers,0.3721874657588977
ClassGen,100_100,import,38,Female candidates,0.07562990537966235
ClassGen,100_100,import,38,Male candidates,0.4473936464304573
ClassGen,100_100,import,38,Male candidates1,0.2391651807140425
ClassGen,100_100,import,38,Mothers,0.143347314115843
ClassGen,100_100,import,39,Fathers,0.25772489172480706
ClassGen,100_100,import,39,Female candidates,0.06140147366319911
ClassGen,100_100,import,39,Male candidates,0.5324683683550145
ClassGen,100_100,import,39,Male candidates1,0.04617319139938822
ClassGen,100_100,import,39,Mothers,0.15292044963918439
ClassGen,100_100,import,40,Fathers,0.29625809610168896
ClassGen,100_100,import,40,Female candidates,0.07862434807220886
ClassGen,100_100,import,40,Male candidates,0.5075779893507256
ClassGen,100_100,import,40,Male candidates1,0.09114551679585813
ClassGen,100_100,import,40,Mothers,0.18012739022075638
ClassGen,100_100,import,41,Fathers,0.4516043427361932
ClassGen,100_100,import,41,Female candidates,0.16630521957317934
ClassGen,100_100,import,41,Male candidates,0.10694754534844332
ClassGen,100_100,import,41,Mothers,0.24766037326231752
ClassGen,100_100,import,42,Fathers,0.40417784797373585
ClassGen,100_100,import,42,Female candidates,0.2504435289851757
ClassGen,100_100,import,42,Male candidates,0.2472517568925792
ClassGen,100_100,import,42,Mothers,0.2909306731140236
ClassGen,100_100,import,43,Fathers,0.40240013798966684
ClassGen,100_100,import,43,Female candidates,0.2483823938898209
ClassGen,100_100,import,43,Male candidates,0.2286727371269693
ClassGen,100_100,import,43,Mothers,0.34624567552252056
ClassGen,100_100,import,44,Fathers,0.4116940909803227
ClassGen,100_100,import,44,Female candidates,0.2790386518086774
ClassGen,100_100,import,44,Male candidates,0.3198360976562918
ClassGen,100_100,import,44,Mothers,0.38136914189552334
ClassGen,100_100,import,45,Fathers,0.39061477061151606
ClassGen,100_100,import,45,Female candidates,0.2984473064735461
ClassGen,100_100,import,45,Male candidates,0.35415027225411105
ClassGen,100_100,import,45,Mothers,0.4020819942449054
ClassGen,100_100,import,46,Fathers,0.44119426277673685
ClassGen,100_100,import,46,Female candidates,0.29224593946555977
ClassGen,100_100,import,46,Male candidates,0.3049279074821604
ClassGen,100_100,import,46,Mothers,0.4139351421578158
ClassGen,100_100,import,47,Fathers,0.45963367828949925
ClassGen,100_100,import,47,Female candidates,0.28217182702208105
ClassGen,100_100,import,47,Male candidates,0.23489303979918896
ClassGen,100_100,import,47,Mothers,0.4283492597273002
ClassGen,100_100,import,48,Fathers,0.38764780845340907
ClassGen,100_100,import,48,Female candidates,0.2706663564322137
ClassGen,100_100,import,48,Male candidates,0.2286052329079997
ClassGen,100_100,import,48,Mothers,0.43705088912447926
ClassGen,100_100,import,49,Fathers,0.2399986269180082
ClassGen,100_100,import,49,Female candidates,0.2475955151171597
ClassGen,100_100,import,49,Male candidates,0.3124144684996679
ClassGen,100_100,import,49,Mothers,0.4570576995230317
ClassGen,100_100,import,50,Fathers,0.37882666962949
ClassGen,100_100,import,50,Female candidates,0.2344958642118967
ClassGen,100_100,import,50,Male candidates,0.3135927058524325
ClassGen,100_100,import,50,Mothers,0.46921624457108974
ClassGen,10_10,home,21,Fathers,-0.07318272505093446
ClassGen,10_10,home,21,Female candidates,0.03933311616034808
ClassGen,10_10,home,21,Male candidates,0.03847124030561002
ClassGen,10_10,home,21,Male candidates1,-0.07879778972412073
ClassGen,10_10,home,21,Mothers,0.1884914529450766
ClassGen,10_10,home,22,Fathers,-0.03643281017812089
ClassGen,10_10,home,22,Female candidates,0.08761966654494414
ClassGen,10_10,home,22,Male candidates,0.22023301924309324
ClassGen,10_10,home,22,Male candidates1,0.03624787827932
ClassGen,10_10,home,22,Mothers,0.27146346646010233
ClassGen,10_10,home,23,Fathers,-0.11673948664794921
ClassGen,10_10,home,23,Female candidates,0.14627344716450932
ClassGen,10_10,home,23,Male candidates,0.3237126525606833
ClassGen,10_10,home,23,Male candidates1,0.08787018467223483
ClassGen,10_10,home,23,Mothers,0.32852609109190367
ClassGen,10_10,home,24,Fathers,0.05075692565901577
ClassGen,10_10,home,24,Female candidates,0.23103802334619794
ClassGen,10_10,home,24,Male candidates,0.16015950800387446
ClassGen,10_10,home,24,Male candidates1,-0.0945700340340683
ClassGen,10_10,home,24,Mothers,0.337912270558776
ClassGen,10_10,home,25,Fathers,-0.23069426346276384
ClassGen,10_10,home,25,Female candidates,0.17450027514096125
ClassGen,10_10,home,25,Male candidates,0.5293524028502384
ClassGen,10_10,home,25,Male candidates1,0.0811022300849259
ClassGen,10_10,home,25,Mothers,0.2887390453858835
ClassGen,10_10,home,26,Fathers,0.05829308464482301
ClassGen,10_10,home,26,Female candidates,0.10472980364378234
ClassGen,10_10,home,26,Male candidates,0.14081670421583392
ClassGen,10_10,home,26,Male candidates1,-0.031735775490938964
ClassGen,10_10,home,26,Mothers,0.26298253701877256
ClassGen,10_10,home,27,Fathers,0.02272080302445461
ClassGen,10_10,home,27,Female candidates,0.06942815311400538
ClassGen,10_10,home,27,Male candidates,0.1350508970670882
ClassGen,10_10,home,27,Male candidates1,0.10834417640553556
ClassGen,10_10,home,27,Mothers,0.21827965568793883
ClassGen,10_10,home,28,Fathers,-0.12019870257051495
ClassGen,10_10,home,28,Female candidates,-0.02374791557707069
ClassGen,10_10,home,28,Male candidates,0.16228944251701574
ClassGen,10_10,home,28,Male candidates1,-0.06418040608408092
ClassGen,10_10,home,28,Mothers,0.1429311506756514
ClassGen,10_10,home,29,Fathers,-0.12507019583078596
ClassGen,10_10,home,29,Female candidates,-0.028056909464463986
ClassGen,10_10,home,29,Male candidates,0.05845030865069618
ClassGen,10_10,home,29,Male candidates1,-0.049128658942814527
ClassGen,10_10,home,29,Mothers,0.1049629655300555
ClassGen,10_10,home,30,Fathers,-0.3847108019628472
ClassGen,10_10,home,30,Female candidates,-0.11326082123009262
ClassGen,10_10,home,30,Male candidates,0.05678320347160816
ClassGen,10_10,home,30,Male candidates1,-0.0902528957136858
ClassGen,10_10,home,30,Mothers,0.05570603889717893
ClassGen,10_10,home,31,Fathers,0.08649024835031392
ClassGen,10_10,home,31,Female candidates,-0.14835480848340105
ClassGen,10_10,home,31,Male candidates,0.47814426233496304
ClassGen,10_10,home,31,Male candidates1,0.424745915399383
ClassGen,10_10,home,31,Mothers,0.05516160099145891
ClassGen,10_10,home,32,Fathers,0.1643238025169567
ClassGen,10_10,home,32,Female candidates,-0.11845131748390166
ClassGen,10_10,home,32,Male candidates,0.5706488719129555
ClassGen,10_10,home,32,Male candidates1,0.1808311556684241
ClassGen,10_10,home,32,Mothers,0.054814887471121204
ClassGen,10_10,home,33,Fathers,0.2669608288340442
ClassGen,10_10,home,33,Female candidates,-0.08497613265618048
ClassGen,10_10,home,33,Male candidates,0.5047871077554967
ClassGen,10_10,home,33,Male candidates1,0.27576556661959545
ClassGen,10_10,home,33,Mothers,0.049458891561867446
ClassGen,10_10,home,34,Fathers,0.45597836796137425
ClassGen,10_10,home,34,Female candidates,-0.0760958283325625
ClassGen,10_10,home,34,Male candidates,0.12775621181935745
ClassGen,10_10,home,34,Male candidates1,0.4919454522975346
ClassGen,10_10,home,34,Mothers,0.05619481698714901
ClassGen,10_10,home,35,Fathers,0.18306416841696402
ClassGen,10_10,home,35,Female candidates,-0.13802505800553228
ClassGen,10_10,home,35,Male candidates,0.2614814342656024
ClassGen,10_10,home,35,Male candidates1,0.07556063299472192
ClassGen,10_10,home,35,Mothers,0.049427616095534414
ClassGen,10_10,home,36,Fathers,0.12015771176671201
ClassGen,10_10,home,36,Female candidates,-0.1932327060389301
ClassGen,10_10,home,36,Male candidates,0.3888060541593723
ClassGen,10_10,home,36,Male candidates1,0.007959611186840224
ClassGen,10_10,home,36,Mothers,0.05018399637291479
ClassGen,10_10,home,37,Fathers,0.18318871375022522
ClassGen,10_10,home,37,Female candidates,-0.19877211552922744
ClassGen,10_10,home,37,Male candidates,0.24972079432455313
ClassGen,10_10,home,37,Male candidates1,-0.04666247292037797
ClassGen,10_10,home,37,Mothers,0.06369095124040794
ClassGen,10_10,home,38,Fathers,0.3441857141157606
ClassGen,10_10,home,38,Female candidates,-0.2022649474883955
ClassGen,10_10,home,38,Male candidates,0.20331616066821362
ClassGen,10_10,home,38,Male candidates1,0.1929684414579231
ClassGen,10_10,home,38,Mothers,0.06373279753453287
ClassGen,10_10,home,39,Fathers,0.35062141145518
ClassGen,10_10,home,39,Female candidates,-0.2573770017300636
ClassGen,10_10,home,39,Male candidates,-0.2738599535970892
ClassGen,10_10,home,39,Male candidates1,0.21173714728703247
ClassGen,10_10,home,39,Mothers,0.05335294139632803
ClassGen,10_10,home,40,Fathers,0.2663470898571665
ClassGen,10_10,home,40,Female candidates,-0.1987584662003995
ClassGen,10_10,home,40,Male candidates,0.21099684471021588
ClassGen,10_10,home,40,Male candidates1,0.19309173749898487
ClassGen,10_10,home,40,Mothers,0.04967124243821404
ClassGen,10_10,home,41,Fathers,0.019854766361606005
ClassGen,10_10,home,41,Female candidates,-0.04919829828893222
ClassGen,10_10,home,41,Male candidates,-0.18451915561820773
ClassGen,10_10,home,41,Mothers,0.09361394841018485
ClassGen,10_10,home,42,Fathers,-0.03369935897698611
ClassGen,10_10,home,42,Female candidates,-0.2000592430485477
ClassGen,10_10,home,42,Male candidates,-0.03269715223691231
ClassGen,10_10,home,42,Mothers,0.11109027248546552
ClassGen,10_10,home,43,Fathers,-0.03526824631016414
ClassGen,10_10,home,43,Female candidates,-0.057536373556377675
ClassGen,10_10,home,43,Male candidates,-0.07167945322552376
ClassGen,10_10,home,43,Mothers,0.17887408491428247
ClassGen,10_10,home,44,Fathers,-0.22135684103281647
ClassGen,10_10,home,44,Female candidates,0.09325229997757743
ClassGen,10_10,home,44,Male candidates,0.10188674523192423
ClassGen,10_10,home,44,Mothers,0.23159930174239585
ClassGen,10_10,home,45,Fathers,-0.19172262768094256
ClassGen,10_10,home,45,Female candidates,0.08965831971176537
ClassGen,10_10,home,45,Male candidates,0.08314948687640593
ClassGen,10_10,home,45,Mothers,0.2765414943865656
ClassGen,10_10,home,46,Fathers,-0.29119078213251176
ClassGen,10_10,home,46,Female candidates,0.03929951664064971
ClassGen,10_10,home,46,Male candidates,0.06534269097933873
ClassGen,10_10,home,46,Mothers,0.2866452114814934
ClassGen,10_10,home,47,Fathers,-0.3599027493295156
ClassGen,10_10,home,47,Female candidates,0.01283926421291068
ClassGen,10_10,home,47,Male candidates,-0.008639457730960445
ClassGen,10_10,home,47,Mothers,0.2686169648183963
ClassGen,10_10,home,48,Fathers,-0.2743629549203206
ClassGen,10_10,home,48,Female candidates,0.034222865443951825
ClassGen,10_10,home,48,Male candidates,-0.06480112637781288
ClassGen,10_10,home,48,Mothers,0.2398235705726959
ClassGen,10_10,home,49,Fathers,-0.2976723606675068
ClassGen,10_10,home,49,Female candidates,0.01119212759713947
ClassGen,10_10,home,49,Male candidates,0.056354584054665424
ClassGen,10_10,home,49,Mothers,0.22980986453388896
ClassGen,10_10,home,50,Fathers,-0.35720865643074406
ClassGen,10_10,home,50,Female candidates,-0.0643449980071279
ClassGen,10_10,home,50,Male candidates,-0.06629528778110208
ClassGen,10_10,home,50,Mothers,0.1955901509121921
ClassGen,10_10,import,21,Fathers,-0.07318272505093446
ClassGen,10_10,import,21,Female candidates,0.03933311616034808
ClassGen,10_10,import,21,Male candidates,0.03847124030561002
ClassGen,10_10,import,21,Male candidates1,-0.07879778972412073
ClassGen,10_10,import,21,Mothers,0.1884914529450766
ClassGen,10_10,import,22,Fathers,-0.03643281017812089
ClassGen,10_10,import,22,Female candidates,0.08761966654494414
ClassGen,10_10,import,22,Male candidates,0.22023301924309324
ClassGen,10_10,import,22,Male candidates1,0.03624787827932
ClassGen,10_10,import,22,Mothers,0.27146346646010233
ClassGen,10_10,import,23,Fathers,-0.11673948664794921
ClassGen,10_10,import,23,Female candidates,0.14627344716450932
ClassGen,10_10,import,23,Male candidates,0.3237126525606833
ClassGen,10_10,import,23,Male candidates1,0.08787018467223483
ClassGen,10_10,import,23,Mothers,0.32852609109190367
ClassGen,10_10,import,24,Fathers,0.05075692565901577
ClassGen,10_10,import,24,Female candidates,0.23103802334619794
ClassGen,10_10,import,24,Male candidates,0.16015950800387446
ClassGen,10_10,import,24,Male candidates1,-0.0945700340340683
ClassGen,10_10,import,24,Mothers,0.337912270558776
ClassGen,10_10,import,25,Fathers,-0.23069426346276384
ClassGen,10_10,import,25,Female candidates,0.17450027514096125
ClassGen,10_10,import,25,Male candidates,0.5293524028502384
ClassGen,10_10,import,25,Male candidates1,0.0811022300849259
ClassGen,10_10,import,25,Mothers,0.2887390453858835
ClassGen,10_10,import,26,Fathers,0.05829308464482301
ClassGen,10_10,import,26,Female candidates,0.10472980364378234
ClassGen,10_10,import,26,Male candidates,0.14081670421583392
ClassGen,10_10,import,26,Male candidates1,-0.031735775490938964
ClassGen,10_10,import,26,Mothers,0.26298253701877256
ClassGen,10_10,import,27,Fathers,0.02272080302445461
ClassGen,10_10,import,27,Female candidates,0.06942815311400538
ClassGen,10_10,import,27,Male candidates,0.1350508970670882
ClassGen,10_10,import,27,Male candidates1,0.10834417640553556
ClassGen,10_10,import,27,Mothers,0.21827965568793883
ClassGen,10_10,import,28,Fathers,-0.12019870257051495
ClassGen,10_10,import,28,Female candidates,-0.02374791557707069
ClassGen,10_10,import,28,Male candidates,0.16228944251701574
ClassGen,10_10,import,28,Male candidates1,-0.06418040608408092
ClassGen,10_10,import,28,Mothers,0.1429311506756514
ClassGen,10_10,import,29,Fathers,-0.12507019583078596
ClassGen,10_10,import,29,Female candidates,-0.028056909464463986
ClassGen,10_10,import,29,Male candidates,0.05845030865069618
ClassGen,10_10,import,29,Male candidates1,-0.049128658942814527
ClassGen,10_10,import,29,Mothers,0.1049629655300555
ClassGen,10_10,import,30,Fathers,-0.3847108019628472
ClassGen,10_10,import,30,Female candidates,-0.11326082123009262
ClassGen,10_10,import,30,Male candidates,0.05678320347160816
ClassGen,10_10,import,30,Male candidates1,-0.0902528957136858
ClassGen,10_10,import,30,Mothers,0.05570603889717893
ClassGen,10_10,import,31,Fathers,0.08649024835031392
ClassGen,10_10,import,31,Female candidates,-0.14835480848340105
ClassGen,10_10,import,31,Male candidates,0.47814426233496304
ClassGen,10_10,import,31,Male candidates1,0.424745915399383
ClassGen,10_10,import,31,Mothers,0.05516160099145891
ClassGen,10_10,import,32,Fathers,0.1643238025169567
ClassGen,10_10,import,32,Female candidates,-0.11845131748390166
ClassGen,10_10,import,32,Male candidates,0.5706488719129555
ClassGen,10_10,import,32,Male candidates1,0.1808311556684241
ClassGen,10_10,import,32,Mothers,0.054814887471121204
ClassGen,10_10,import,33,Fathers,0.2669608288340442
ClassGen,10_10,import,33,Female candidates,-0.08497613265618048
ClassGen,10_10,import,33,Male candidates,0.5047871077554967
ClassGen,10_10,import,33,Male candidates1,0.27576556661959545
ClassGen,10_10,import,33,Mothers,0.049458891561867446
ClassGen,10_10,import,34,Fathers,0.45597836796137425
ClassGen,10_10,import,34,Female candidates,-0.0760958283325625
ClassGen,10_10,import,34,Male candidates,0.12775621181935745
ClassGen,10_10,import,34,Male candidates1,0.4919454522975346
ClassGen,10_10,import,34,Mothers,0.05619481698714901
ClassGen,10_10,import,35,Fathers,0.18306416841696402
ClassGen,10_10,import,35,Female candidates,-0.13802505800553228
ClassGen,10_10,import,35,Male candidates,0.2614814342656024
ClassGen,10_10,import,35,Male candidates1,0.07556063299472192
ClassGen,10_10,import,35,Mothers,0.049427616095534414
ClassGen,10_10,import,36,Fathers,0.12015771176671201
ClassGen,10_10,import,36,Female candidates,-0.1932327060389301
ClassGen,10_10,import,36,Male candidates,0.3888060541593723
ClassGen,10_10,import,36,Male candidates1,0.007959611186840224
ClassGen,10_10,import,36,Mothers,0.05018399637291479
ClassGen,10_10,import,37,Fathers,0.18318871375022522
ClassGen,10_10,import,37,Female candidates,-0.19877211552922744
ClassGen,10_10,import,37,Male candidates,0.24972079432455313
ClassGen,10_10,import,37,Male candidates1,-0.04666247292037797
ClassGen,10_10,import,37,Mothers,0.06369095124040794
ClassGen,10_10,import,38,Fathers,0.3441857141157606
ClassGen,10_10,import,38,Female candidates,-0.2022649474883955
ClassGen,10_10,import,38,Male candidates,0.20331616066821362
ClassGen,10_10,import,38,Male candidates1,0.1929684414579231
ClassGen,10_10,import,38,Mothers,0.06373279753453287
ClassGen,10_10,import,39,Fathers,0.35062141145518
ClassGen,10_10,import,39,Female candidates,-0.2573770017300636
ClassGen,10_10,import,39,Male candidates,-0.2738599535970892
ClassGen,10_10,import,39,Male candidates1,0.21173714728703247
ClassGen,10_10,import,39,Mothers,0.05335294139632803
ClassGen,10_10,import,40,Fathers,0.2663470898571665
ClassGen,10_10,import,40,Female candidates,-0.1987584662003995
ClassGen,10_10,import,40,Male candidates,0.21099684471021588
ClassGen,10_10,import,40,Male candidates1,0.19309173749898487
ClassGen,10_10,import,40,Mothers,0.04967124243821404
ClassGen,10_10,import,41,Fathers,0.019854766361606005
ClassGen,10_10,import,41,Female candidates,-0.04919829828893222
ClassGen,10_10,import,41,Male candidates,-0.18451915561820773
ClassGen,10_10,import,41,Mothers,0.09361394841018485
ClassGen,10_10,import,42,Fathers,-0.03369935897698611
ClassGen,10_10,import,42,Female candidates,-0.2000592430485477
ClassGen,10_10,import,42,Male candidates,-0.03269715223691231
ClassGen,10_10,import,42,Mothers,0.11109027248546552
ClassGen,10_10,import,43,Fathers,-0.03526824631016414
ClassGen,10_10,import,43,Female candidates,-0.057536373556377675
ClassGen,10_10,import,43,Male candidates,-0.07167945322552376
ClassGen,10_10,import,43,Mothers,0.17887408491428247
ClassGen,10_10,import,44,Fathers,-0.22135684103281647
ClassGen,10_10,import,44,Female candidates,0.09325229997757743
ClassGen,10_10,import,44,Male candidates,0.10188674523192423
ClassGen,10_10,import,44,Mothers,0.23159930174239585
ClassGen,10_10,import,45,Fathers,-0.19172262768094256
ClassGen,10_10,import,45,Female candidates,0.08965831971176537
ClassGen,10_10,import,45,Male candidates,0.08314948687640593
ClassGen,10_10,import,45,Mothers,0.2765414943865656
ClassGen,10_10,import,46,Fathers,-0.29119078213251176
ClassGen,10_10,import,46,Female candidates,0.03929951664064971
ClassGen,10_10,import,46,Male candidates,0.06534269097933873
ClassGen,10_10,import,46,Mothers,0.2866452114814934
ClassGen,10_10,import,47,Fathers,-0.3599027493295156
ClassGen,10_10,import,47,Female candidates,0.01283926421291068
ClassGen,10_10,import,47,Male candidates,-0.008639457730960445
ClassGen,10_10,import,47,Mothers,0.2686169648183963
ClassGen,10_10,import,48,Fathers,-0.2743629549203206
ClassGen,10_10,import,48,Female candidates,0.034222865443951825
ClassGen,10_10,import,48,Male candidates,-0.06480112637781288
ClassGen,10_10,import,48,Mothers,0.2398235705726959
ClassGen,10_10,import,49,Fathers,-0.2976723606675068
ClassGen,10_10,import,49,Female candidates,0.01119212759713947
ClassGen,10_10,import,49,Male candidates,0.056354584054665424
ClassGen,10_10,import,49,Mothers,0.22980986453388896
ClassGen,10_10,import,50,Fathers,-0.35720865643074406
ClassGen,10_10,import,50,Female candidates,-0.0643449980071279
ClassGen,10_10,import,50,Male candidates,-0.06629528778110208
ClassGen,10_10,import,50,Mothers,0.1955901509121921
ClassGen,50_50,home,21,Fathers,-0.07318272505093446
ClassGen,50_50,home,21,Female candidates,0.03933311616034808
ClassGen,50_50,home,21,Male candidates,0.03847124030561002
ClassGen,50_50,home,21,Male candidates1,-0.07879778972412073
ClassGen,50_50,home,21,Mothers,0.1884914529450766
ClassGen,50_50,home,22,Fathers,-0.03643281017812089
ClassGen,50_50,home,22,Female candidates,0.08761966654494414
ClassGen,50_50,home,22,Male candidates,0.22023301924309324
ClassGen,50_50,home,22,Male candidates1,0.03624787827932
ClassGen,50_50,home,22,Mothers,0.27146346646010233
ClassGen,50_50,home,23,Fathers,-0.11673948664794921
ClassGen,50_50,home,23,Female candidates,0.14627344716450932
ClassGen,50_50,home,23,Male candidates,0.3237126525606833
ClassGen,50_50,home,23,Male candidates1,0.08787018467223483
ClassGen,50_50,home,23,Mothers,0.32852609109190367
ClassGen,50_50,home,24,Fathers,0.05075692565901577
ClassGen,50_50,home,24,Female candidates,0.23103802334619794
ClassGen,50_50,home,24,Male candidates,0.16015950800387446
ClassGen,50_50,home,24,Male candidates1,-0.0945700340340683
ClassGen,50_50,home,24,Mothers,0.337912270558776
ClassGen,50_50,home,25,Fathers,-0.23069426346276384
ClassGen,50_50,home,25,Female candidates,0.17450027514096125
ClassGen,50_50,home,25,Male candidates,0.5293524028502384
ClassGen,50_50,home,25,Male candidates1,0.0811022300849259
ClassGen,50_50,home,25,Mothers,0.2887390453858835
ClassGen,50_50,home,26,Fathers,0.05829308464482301
ClassGen,50_50,home,26,Female candidates,0.10472980364378234
ClassGen,50_50,home,26,Male candidates,0.14081670421583392
ClassGen,50_50,home,26,Male candidates1,-0.031735775490938964
ClassGen,50_50,home,26,Mothers,0.26298253701877256
ClassGen,50_50,home,27,Fathers,0.02272080302445461
ClassGen,50_50,home,27,Female candidates,0.06942815311400538
ClassGen,50_50,home,27,Male candidates,0.1350508970670882
ClassGen,50_50,home,27,Male candidates1,0.10834417640553556
ClassGen,50_50,home,27,Mothers,0.21827965568793883
ClassGen,50_50,home,28,Fathers,-0.12019870257051495
ClassGen,50_50,home,28,Female candidates,-0.02374791557707069
ClassGen,50_50,home,28,Male candidates,0.16228944251701574
ClassGen,50_50,home,28,Male candidates1,-0.06418040608408092
ClassGen,50_50,home,28,Mothers,0.1429311506756514
ClassGen,50_50,home,29,Fathers,-0.12507019583078596
ClassGen,50_50,home,29,Female candidates,-0.028056909464463986
ClassGen,50_50,home,29,Male candidates,0.05845030865069618
ClassGen,50_50,home,29,Male candidates1,-0.049128658942814527
ClassGen,50_50,home,29,Mothers,0.1049629655300555
ClassGen,50_50,home,30,Fathers,-0.3847108019628472
ClassGen,50_50,home,30,Female candidates,-0.11326082123009262
ClassGen,50_50,home,30,Male candidates,0.05678320347160816
ClassGen,50_50,home,30,Male candidates1,-0.0902528957136858
ClassGen,50_50,home,30,Mothers,0.05570603889717893
ClassGen,50_50,home,31,Fathers,0.09028109286630354
ClassGen,50_50,home,31,Female candidates,-0.1481376194051804
ClassGen,50_50,home,31,Male candidates,0.4760365563706534
ClassGen,50_50,home,31,Male candidates1,0.30435188416884684
ClassGen,50_50,home,31,Mothers,0.05339579770102699
ClassGen,50_50,home,32,Fathers,0.1851380666772628
ClassGen,50_50,home,32,Female candidates,-0.0863577643007692
ClassGen,50_50,home,32,Male candidates,0.5472017383574929
ClassGen,50_50,home,32,Male candidates1,-0.10524201692757344
ClassGen,50_50,home,32,Mothers,0.06092778262363594
ClassGen,50_50,home,33,Fathers,0.24113865676780014
ClassGen,50_50,home,33,Female candidates,-0.0250539704812308
ClassGen,50_50,home,33,Male candidates,0.48237011274876784
ClassGen,50_50,home,33,Male candidates1,0.1999375290694856
ClassGen,50_50,home,33,Mothers,0.0517449387122185
ClassGen,50_50,home,34,Fathers,0.49718254654255717
ClassGen,50_50,home,34,Female candidates,0.022247131561352367
ClassGen,50_50,home,34,Male candidates,0.08964981037786192
ClassGen,50_50,home,34,Male candidates1,0.2851484083443245
ClassGen,50_50,home,34,Mothers,0.09068803787937714
ClassGen,50_50,home,35,Fathers,0.3637857328147672
ClassGen,50_50,home,35,Female candidates,-0.002719382668205403
ClassGen,50_50,home,35,Male candidates,0.30240012011813994
ClassGen,50_50,home,35,Male candidates1,-0.046758304317948834
ClassGen,50_50,home,35,Mothers,0.12032784360497006
ClassGen,50_50,home,36,Fathers,0.3639764083879682
ClassGen,50_50,home,36,Female candidates,-0.034286330694085376
ClassGen,50_50,home,36,Male candidates,0.0791985240636965
ClassGen,50_50,home,36,Male candidates1,0.08115103952245134
ClassGen,50_50,home,36,Mothers,0.14413055202681085
ClassGen,50_50,home,37,Fathers,0.2536267565065067
ClassGen,50_50,home,37,Female candidates,-0.06198087459794281
ClassGen,50_50,home,37,Male candidates,0.3918671051557771
ClassGen,50_50,home,37,Male candidates1,0.07340730487817247
ClassGen,50_50,home,37,Mothers,0.17679464224518798
ClassGen,50_50,home,38,Fathers,0.31409778009942135
ClassGen,50_50,home,38,Female candidates,-0.08613450416678667
ClassGen,50_50,home,38,Male candidates,0.272252764282752
ClassGen,50_50,home,38,Male candidates1,0.00843484955346419
ClassGen,50_50,home,38,Mothers,0.19014142108676538
ClassGen,50_50,home,39,Fathers,0.29632509860724554
ClassGen,50_50,home,39,Female candidates,-0.04022128036868137
ClassGen,50_50,home,39,Male candidates,0.3944752734910291
ClassGen,50_50,home,39,Male candidates1,0.2120688093122795
ClassGen,50_50,home,39,Mothers,0.18198874060331238
ClassGen,50_50,home,40,Fathers,0.31282763454677215
ClassGen,50_50,home,40,Female candidates,0.03360440996089261
ClassGen,50_50,home,40,Male candidates,0.5163281468137105
ClassGen,50_50,home,40,Male candidates1,0.3591168056920783
ClassGen,50_50,home,40,Mothers,0.16336901418841054
ClassGen,50_50,home,41,Fathers,0.19404394107508843
ClassGen,50_50,home,41,Female candidates,0.13499172165396114
ClassGen,50_50,home,41,Male candidates,-0.02023563476599111
ClassGen,50_50,home,41,Mothers,0.208329772127287
ClassGen,50_50,home,42,Fathers,0.12720090649115368
ClassGen,50_50,home,42,Female candidates,0.060662860341228426
ClassGen,50_50,home,42,Male candidates,0.11955663132388465
ClassGen,50_50,home,42,Mothers,0.23765060006403763
ClassGen,50_50,home,43,Fathers,0.16395763172507882
ClassGen,50_50,home,43,Female candidates,0.09729476825321204
ClassGen,50_50,home,43,Male candidates,0.1375627918566954
ClassGen,50_50,home,43,Mothers,0.2549604254211129
ClassGen,50_50,home,44,Fathers,0.1324560464122908
ClassGen,50_50,home,44,Female candidates,0.2253985476061495
ClassGen,50_50,home,44,Male candidates,0.19890360186477068
ClassGen,50_50,home,44,Mothers,0.320312543666729
ClassGen,50_50,home,45,Fathers,0.299677575332342
ClassGen,50_50,home,45,Female candidates,0.27777707363452364
ClassGen,50_50,home,45,Male candidates,0.13431447029382534
ClassGen,50_50,home,45,Mothers,0.3575895345023935
