Group,Generation,cat,gvNormUnres1,gvNormUnres3,scenario,rep,trait,strategy
home,20,pb,2.8480498246000003,1.7809477155,10_10,0,3,ClassGen
home,21,pb,2.8253632564749998,2.06757322745,10_10,0,3,ClassGen
home,22,pb,3.4110973173500003,1.5322521826000002,10_10,0,3,ClassGen
home,23,pb,2.519762151325,2.251195692025,10_10,0,3,ClassGen
home,24,pb,3.35246977305,2.3086699375,10_10,0,3,ClassGen
home,25,pb,3.218574377025,2.7960001358500004,10_10,0,3,ClassGen
home,26,pb,4.5307572001,3.98535702425,10_10,0,3,ClassGen
home,27,pb,4.339072396975,2.7503109138,10_10,0,3,ClassGen
home,28,pb,4.362703022224999,3.102227184525,10_10,0,3,ClassGen
home,29,pb,3.59155097655,3.0984418939,10_10,0,3,ClassGen
home,30,pb,3.87779237875,2.5412288629249997,10_10,0,3,ClassGen
home,31,pb,4.42748122915,3.640296840875,10_10,0,3,ClassGen
home,32,pb,3.963292629075,3.018957650425,10_10,0,3,ClassGen
home,33,pb,5.80889662255,4.2165962971,10_10,0,3,ClassGen
home,34,pb,4.146571059149999,3.5655712413,10_10,0,3,ClassGen
home,35,gpb,4.383417472600001,3.167294564925,10_10,0,3,ClassGen
home,36,gpb,4.50675586015,2.332314171083333,10_10,0,3,ClassGen
home,37,gpb,4.701121891250001,3.3372280384875004,10_10,0,3,ClassGen
home,38,gpb,4.9886650855,4.241773106116667,10_10,0,3,ClassGen
home,39,gpb,5.552973570166667,4.677315411716667,10_10,0,3,ClassGen
home,40,gpb,6.0843751956,4.580487052383334,10_10,0,3,ClassGen
home,41,gpb,6.8761256863,5.7778733052,10_10,0,3,ClassGen
home,42,gpb,6.58505248455,6.413663292216666,10_10,0,3,ClassGen
home,43,gpb,7.998618717149999,7.074354592333333,10_10,0,3,ClassGen
home,44,gpb,7.873807223933333,6.698702176033334,10_10,0,3,ClassGen
home,45,gpb,8.976276225216667,7.2628639109833335,10_10,0,3,ClassGen
home,46,gpb,9.049855303183334,7.785110876416668,10_10,0,3,ClassGen
home,47,gpb,8.612028889716667,7.808479034433333,10_10,0,3,ClassGen
home,48,gpb,9.994775535450001,9.595986125883334,10_10,0,3,ClassGen
import,11,pb,3.15993474075,3.8952635437299996,10_10,0,3,ClassGen
import,12,pb,3.0462130648700003,3.57952131506,10_10,0,3,ClassGen
import,13,pb,3.1667755826099997,4.11188220837,10_10,0,3,ClassGen
import,14,pb,2.68809403691,3.56131520769,10_10,0,3,ClassGen
import,15,pb,2.3241574513499996,3.4330859472700004,10_10,0,3,ClassGen
import,16,pb,2.8675279730300005,4.1127142055,10_10,0,3,ClassGen
import,17,pb,4.0580629442000005,4.69159580563,10_10,0,3,ClassGen
import,18,pb,3.46649435334,4.89906163828,10_10,0,3,ClassGen
import,19,pb,4.259381964090001,4.601456421879999,10_10,0,3,ClassGen
import,20,pb,2.82715768796,3.25311850784,10_10,0,3,ClassGen
import,21,pb,3.5656386408900005,5.2832066407600005,10_10,0,3,ClassGen
import,22,pb,4.71556820683,5.976943631379999,10_10,0,3,ClassGen
import,23,pb,4.29698960392,5.57957880167,10_10,0,3,ClassGen
import,24,pb,4.638600901239999,6.064628977479999,10_10,0,3,ClassGen
import,25,gpb,4.246150798562501,5.6040139269375,10_10,0,3,ClassGen
import,26,gpb,4.165312940842857,5.492878506728572,10_10,0,3,ClassGen
import,27,gpb,3.731765316935714,5.18809200232143,10_10,0,3,ClassGen
import,28,gpb,3.9365202142533335,5.597945360693333,10_10,0,3,ClassGen
import,29,gpb,4.34692468872,5.420815638060001,10_10,0,3,ClassGen
import,30,gpb,4.3481893861400005,5.5953205537266655,10_10,0,3,ClassGen
import,31,gpb,5.737910106179999,7.454730065093334,10_10,0,3,ClassGen
import,32,gpb,5.65041538438,7.265381624133334,10_10,0,3,ClassGen
import,33,gpb,6.639686831080001,8.548860440493334,10_10,0,3,ClassGen
import,34,gpb,6.291454564226666,8.395299102960001,10_10,0,3,ClassGen
import,35,gpb,7.13556521598,8.90926981201333,10_10,0,3,ClassGen
import,36,gpb,7.385997252053333,9.721346968720002,10_10,0,3,ClassGen
import,37,gpb,7.476763000406666,9.820044493913334,10_10,0,3,ClassGen
import,38,gpb,7.4473747508266674,9.645807077346667,10_10,0,3,ClassGen
import,39,gpb,7.90342220814,10.295594427673333,10_10,0,3,ClassGen
import,40,gpb,7.787926725466667,10.58621679936,10_10,0,3,ClassGen
import,41,gpb,8.645167622226667,10.88308855684,10_10,0,3,ClassGen
import,42,gpb,8.755151446433334,11.790088941933334,10_10,0,3,ClassGen
import,43,gpb,8.917062956813334,11.656833676093331,10_10,0,3,ClassGen
import,44,gpb,9.332523133466667,12.471679617626668,10_10,0,3,ClassGen
import,45,gpb,9.732269586213334,12.882012443913332,10_10,0,3,ClassGen
import,46,gpb,10.076440865493334,12.879119760520002,10_10,0,3,ClassGen
import,47,gpb,9.748096523680001,13.599051093959996,10_10,0,3,ClassGen
import,48,gpb,10.467144200999998,13.626790852773333,10_10,0,3,ClassGen
home,11,pb,1.45788240595,0.425583093525,25_25,0,2,ClassGen
home,12,pb,2.507284191625,1.4541385352750003,25_25,0,2,ClassGen
home,13,pb,3.2002776254,1.563398195975,25_25,0,2,ClassGen
home,14,pb,2.067566230875,0.8750424561250001,25_25,0,2,ClassGen
home,15,pb,1.87979955905,1.313804820725,25_25,0,2,ClassGen
home,16,pb,2.6000369724,1.418801192025,25_25,0,2,ClassGen
home,17,pb,3.087229846125,1.58995806165,25_25,0,2,ClassGen
home,18,pb,3.7516514389,2.332592375375,25_25,0,2,ClassGen
home,19,pb,2.4866945181,1.91223758865,25_25,0,2,ClassGen
home,20,pb,2.878779287625,1.291967045075,25_25,0,2,ClassGen
home,21,pb,2.441276065175,1.817878820125,25_25,0,2,ClassGen
home,22,pb,4.440487956475,2.7098578914,25_25,0,2,ClassGen
home,23,pb,3.217041606075,2.09023562365,25_25,0,2,ClassGen
home,24,pb,3.454286508175,2.40305370775,25_25,0,2,ClassGen
home,25,pb,5.034731715375,3.120281480425,25_25,0,2,ClassGen
home,26,pb,4.8345241824750005,3.10056948255,25_25,0,2,ClassGen
home,27,pb,4.721786545825,2.9753418245250005,25_25,0,2,ClassGen
home,28,pb,3.8640202071250007,2.8951877438249998,25_25,0,2,ClassGen
home,29,pb,4.5625731092,2.8865702633000003,25_25,0,2,ClassGen
home,30,pb,4.590720371325,3.332995637275,25_25,0,2,ClassGen
home,31,pb,4.1217738001,1.8779327067250002,25_25,0,2,ClassGen
home,32,pb,4.85864807215,3.1393499113,25_25,0,2,ClassGen
home,33,pb,5.4702118901,3.94515385605,25_25,0,2,ClassGen
home,34,pb,5.265186507375,3.8844778840000003,25_25,0,2,ClassGen
import,11,pb,3.647677143050001,2.8970900325800004,25_25,0,2,ClassGen
import,12,pb,3.2268353319100003,3.09702665056,25_25,0,2,ClassGen
import,13,pb,4.04950139106,2.2078073587700002,25_25,0,2,ClassGen
import,14,pb,2.8865166096499997,2.93627422142,25_25,0,2,ClassGen
import,15,pb,2.9066101253500003,2.36106906922,25_25,0,2,ClassGen
import,16,pb,3.0578055481699997,3.3456113643400003,25_25,0,2,ClassGen
import,17,pb,4.0304624259,4.044688485110001,25_25,0,2,ClassGen
import,18,pb,3.7737142819599994,3.0272348320299995,25_25,0,2,ClassGen
import,19,pb,3.97029685106,3.06273048248,25_25,0,2,ClassGen
import,20,pb,3.7690451906,2.56021189204,25_25,0,2,ClassGen
import,21,pb,4.60290216348,3.8353965319300003,25_25,0,2,ClassGen
import,22,pb,4.60451899219,4.08526675429,25_25,0,2,ClassGen
import,23,pb,4.6720699393,4.613581076970001,25_25,0,2,ClassGen
import,24,pb,4.94052957519,3.7635630591,25_25,0,2,ClassGen
import,25,gpb,4.421777510152941,4.429230304176471,25_25,0,2,ClassGen
import,26,gpb,4.523650144936363,3.939515531345455,25_25,0,2,ClassGen
import,27,gpb,4.560168472335294,3.4630375911588236,25_25,0,2,ClassGen
import,28,gpb,5.154090796166666,4.1253604402,25_25,0,2,ClassGen
import,29,gpb,4.7729031556666675,4.502368122219999,25_25,0,2,ClassGen
import,30,gpb,4.559138768046666,4.067575286353333,25_25,0,2,ClassGen
import,31,gpb,6.483020992126668,5.779730389999999,25_25,0,2,ClassGen
import,32,gpb,7.039337890233333,5.749046246860002,25_25,0,2,ClassGen
import,33,gpb,6.278626815953333,5.403761788566666,25_25,0,2,ClassGen
import,34,gpb,6.99262858124,5.810386658613334,25_25,0,2,ClassGen
import,35,gpb,7.341503916733332,6.088004786806667,25_25,0,2,ClassGen
import,36,gpb,7.778926955953334,6.497563297586666,25_25,0,2,ClassGen
import,37,gpb,8.613878236626668,7.166934251153333,25_25,0,2,ClassGen
import,38,gpb,8.571877697893333,7.276169483493333,25_25,0,2,ClassGen
home,11,pb,2.3767416048250003,1.4823006282250002,25_25,0,3,ClassGen
home,12,pb,2.1623543635,0.4671156687,25_25,0,3,ClassGen
home,13,pb,1.2340185337249998,1.00839646445,25_25,0,3,ClassGen
home,14,pb,2.1491856514250003,0.80271797565,25_25,0,3,ClassGen
home,15,pb,1.9842720959,1.409518251075,25_25,0,3,ClassGen
home,16,pb,2.723797254425,1.9099328021249997,25_25,0,3,ClassGen
home,17,pb,1.3222686153,1.461735964225,25_25,0,3,ClassGen
home,18,pb,3.140790027575,2.1426651662000005,25_25,0,3,ClassGen
home,19,pb,2.9615653398,1.3206908207999999,25_25,0,3,ClassGen
home,20,pb,2.8480498246000003,1.7809477155,25_25,0,3,ClassGen
home,21,pb,2.8253632564749998,2.06757322745,25_25,0,3,ClassGen
home,22,pb,3.4110973173500003,1.5322521826000002,25_25,0,3,ClassGen
home,23,pb,2.519762151325,2.251195692025,25_25,0,3,ClassGen
home,24,pb,3.35246977305,2.3086699375,25_25,0,3,ClassGen
home,25,pb,3.218574377025,2.7960001358500004,25_25,0,3,ClassGen
home,26,pb,4.5307572001,3.98535702425,25_25,0,3,ClassGen
home,27,pb,4.339072396975,2.7503109138,25_25,0,3,ClassGen
home,28,pb,4.362703022224999,3.102227184525,25_25,0,3,ClassGen
home,29,pb,3.3294986163,2.833147004375,25_25,0,3,ClassGen
home,30,pb,2.9866577087499997,1.9013145069000001,25_25,0,3,ClassGen
home,31,pb,3.779305855075,2.2982633421250003,25_25,0,3,ClassGen
home,32,pb,3.9445392211,2.5872617886750002,25_25,0,3,ClassGen
