Group,Strategy,Scenario,Generation,Category,Cor
home,ClassGen,10_10,33,Male candidates,0.9459808235302911
home,ClassGen,10_10,33,Male candidates1,0.27576556661959545
home,ClassGen,10_10,33,Mothers,0.5254672091064618
home,ClassGen,10_10,34,Fathers,0.9171075913229687
home,ClassGen,10_10,34,Female candidates,0.36443674375354423
home,ClassGen,10_10,34,Male candidates,0.22607900834756747
home,ClassGen,10_10,34,Male candidates1,0.49194545229753456
home,ClassGen,10_10,34,Mothers,0.517584315312721
home,ClassGen,10_10,35,Fathers,0.5199049704848514
home,ClassGen,10_10,35,Female candidates,0.33202398390885907
home,ClassGen,10_10,35,Male candidates,0.45717813908087535
home,ClassGen,10_10,35,Male candidates1,0.07556063299472193
home,ClassGen,10_10,35,Mothers,0.5340453031025996
home,ClassGen,10_10,36,Fathers,0.34299833814650893
home,ClassGen,10_10,36,Female candidates,0.26253028915388704
home,ClassGen,10_10,36,Male candidates,0.6840596107437286
home,ClassGen,10_10,36,Male candidates1,0.007959611186840224
home,ClassGen,10_10,36,Mothers,0.5340916529060991
home,ClassGen,10_10,37,Fathers,0.15674734369649088
home,ClassGen,10_10,37,Female candidates,0.2754656860289064
home,ClassGen,10_10,37,Male candidates,0.43091128551815133
home,ClassGen,10_10,37,Male candidates1,-0.04666247292037796
home,ClassGen,10_10,37,Mothers,0.5367328614652986
home,ClassGen,10_10,38,Fathers,0.40087429670489516
home,ClassGen,10_10,38,Female candidates,0.28003299973560425
home,ClassGen,10_10,38,Male candidates,0.28583787703083596
home,ClassGen,10_10,38,Male candidates1,0.1929684414579231
home,ClassGen,10_10,38,Mothers,0.5289472885700836
home,ClassGen,10_10,39,Fathers,0.530004597812138
home,ClassGen,10_10,39,Female candidates,0.22196987539593588
home,ClassGen,10_10,39,Male candidates,-0.6404981392674409
home,ClassGen,10_10,39,Male candidates1,0.21173714728703258
home,ClassGen,10_10,39,Mothers,0.5373553579705526
home,ClassGen,10_10,40,Fathers,0.42728922554219445
home,ClassGen,10_10,40,Female candidates,0.304344636826152
home,ClassGen,10_10,40,Male candidates,0.3681754645244744
home,ClassGen,10_10,40,Male candidates1,0.19309173749898487
home,ClassGen,10_10,40,Mothers,0.5333233896235308
home,ClassGen,10_10,41,Fathers,0.6630729914698488
home,ClassGen,10_10,41,Female candidates,0.41896513799978863
home,ClassGen,10_10,41,Male candidates,0.30334832450735566
home,ClassGen,10_10,41,Mothers,0.630090436509533
home,ClassGen,10_10,42,Fathers,0.7904036042603074
home,ClassGen,10_10,42,Female candidates,0.268104212192438
home,ClassGen,10_10,42,Male candidates,0.8450172869155035
home,ClassGen,10_10,42,Mothers,0.6865293121297196
home,ClassGen,10_10,43,Fathers,0.8119025227785002
home,ClassGen,10_10,43,Female candidates,0.3873496756459726
home,ClassGen,10_10,43,Male candidates,0.7751758302705447
home,ClassGen,10_10,43,Mothers,0.7142773884444806
home,ClassGen,10_10,44,Fathers,0.8202116377458515
home,ClassGen,10_10,44,Female candidates,0.48894311199060664
home,ClassGen,10_10,44,Male candidates,0.8289291174149765
home,ClassGen,10_10,44,Mothers,0.7203809759315586
home,ClassGen,10_10,45,Fathers,0.8553324716286752
home,ClassGen,10_10,45,Female candidates,0.47380529892097206
home,ClassGen,10_10,45,Male candidates,0.8539660964142359
home,ClassGen,10_10,45,Mothers,0.7253680401539078
home,ClassGen,10_10,46,Fathers,0.8222956630214596
home,ClassGen,10_10,46,Female candidates,0.4635792168251891
home,ClassGen,10_10,46,Male candidates,0.8445866391554345
home,ClassGen,10_10,46,Mothers,0.7372800078300235
home,ClassGen,10_10,47,Fathers,0.8501049284290194
home,ClassGen,10_10,47,Female candidates,0.4579408724233509
home,ClassGen,10_10,47,Male candidates,0.6970963084305373
home,ClassGen,10_10,47,Mothers,0.7305566265416965
home,ClassGen,10_10,48,Fathers,0.8354518548693948
home,ClassGen,10_10,48,Female candidates,0.49966382960416794
home,ClassGen,10_10,48,Male candidates,0.6976675307535415
home,ClassGen,10_10,48,Mothers,0.7320086098813247
home,ClassGen,10_10,49,Fathers,0.7098044652826531
home,ClassGen,10_10,49,Female candidates,0.47708238183229174
home,ClassGen,10_10,49,Male candidates,0.8313301087819637
home,ClassGen,10_10,49,Mothers,0.738362320825187
home,ClassGen,10_10,50,Fathers,0.7282081052140065
home,ClassGen,10_10,50,Female candidates,0.3924724311953717
home,ClassGen,10_10,50,Male candidates,0.605624920840977
home,ClassGen,10_10,50,Mothers,0.7314638997735753
home,ClassGen,50_50,21,Fathers,0.03227091001319672
home,ClassGen,50_50,21,Female candidates,0.03895730369965889
home,ClassGen,50_50,21,Male candidates,0.7363987770512435
home,ClassGen,50_50,21,Male candidates1,-0.009426529081587696
home,ClassGen,50_50,21,Mothers,0.36048991539365927
home,ClassGen,50_50,22,Fathers,-0.08942309826752065
home,ClassGen,50_50,22,Female candidates,0.16176264041048602
home,ClassGen,50_50,22,Male candidates,-0.5411533817632173
home,ClassGen,50_50,22,Male candidates1,-0.026819479185389846
home,ClassGen,50_50,22,Mothers,0.42949245053976504
home,ClassGen,50_50,23,Fathers,-0.09879111529793212
home,ClassGen,50_50,23,Female candidates,0.188391758555272
home,ClassGen,50_50,23,Male candidates,-0.08311318741813584
home,ClassGen,50_50,23,Male candidates1,0.14445135388556668
home,ClassGen,50_50,23,Mothers,0.5247616359197896
home,ClassGen,50_50,24,Fathers,0.4397674905445568
home,ClassGen,50_50,24,Female candidates,0.36166825966009664
home,ClassGen,50_50,24,Male candidates,0.757053564714058
home,ClassGen,50_50,24,Male candidates1,0.06352729982719546
home,ClassGen,50_50,24,Mothers,0.5971257602756264
home,ClassGen,50_50,25,Fathers,0.1318251837196126
home,ClassGen,50_50,25,Female candidates,0.3543334696418799
home,ClassGen,50_50,25,Male candidates,0.9297340224888166
home,ClassGen,50_50,25,Male candidates1,0.20042618596763287
home,ClassGen,50_50,25,Mothers,0.6022245407450525
home,ClassGen,50_50,26,Fathers,0.6700815955323087
home,ClassGen,50_50,26,Female candidates,0.33572558015387444
home,ClassGen,50_50,26,Male candidates,0.9745239677184688
home,ClassGen,50_50,26,Male candidates1,0.32698164504317034
home,ClassGen,50_50,26,Mothers,0.5810886097747577
home,ClassGen,50_50,27,Fathers,0.8030170050571535
home,ClassGen,50_50,27,Female candidates,0.34298228229045385
home,ClassGen,50_50,27,Male candidates,0.9518731116017514
home,ClassGen,50_50,27,Male candidates1,0.31659668536070673
home,ClassGen,50_50,27,Mothers,0.5658348885717345
home,ClassGen,50_50,28,Fathers,0.7699338528039338
home,ClassGen,50_50,28,Female candidates,0.35411146119242587
home,ClassGen,50_50,28,Male candidates,0.8923729801596365
home,ClassGen,50_50,28,Male candidates1,0.2722187724172871
home,ClassGen,50_50,28,Mothers,0.569672781701278
home,ClassGen,50_50,29,Fathers,0.7404288131725894
home,ClassGen,50_50,29,Female candidates,0.3525753428518056
home,ClassGen,50_50,29,Male candidates,0.7533675323919543
home,ClassGen,50_50,29,Male candidates1,0.28742885607709784
home,ClassGen,50_50,29,Mothers,0.5543823833520616
home,ClassGen,50_50,30,Fathers,0.7628961752039929
home,ClassGen,50_50,30,Female candidates,0.3087342728597335
home,ClassGen,50_50,30,Male candidates,0.923842148177408
home,ClassGen,50_50,30,Male candidates1,0.24989936798910065
home,ClassGen,50_50,30,Mothers,0.5418788799891272
home,ClassGen,50_50,31,Fathers,0.8063373088653566
home,ClassGen,50_50,31,Female candidates,0.30207654056675776
home,ClassGen,50_50,31,Male candidates,0.886304538972619
home,ClassGen,50_50,31,Male candidates1,0.30435188416884684
home,ClassGen,50_50,31,Mothers,0.5444419227573963
home,ClassGen,50_50,32,Fathers,0.9149583375968778
home,ClassGen,50_50,32,Female candidates,0.11346283729285989
home,ClassGen,50_50,32,Male candidates,0.9762982133021992
home,ClassGen,50_50,32,Male candidates1,-0.10524201692757344
home,ClassGen,50_50,32,Mothers,0.5249714697496464
home,ClassGen,50_50,33,Fathers,0.9084793644836944
home,ClassGen,50_50,33,Female candidates,0.17732133483769674
home,ClassGen,50_50,33,Male candidates,0.943649484261975
home,ClassGen,50_50,33,Male candidates1,0.19993752906948553
home,ClassGen,50_50,33,Mothers,0.5239039215204679
home,ClassGen,50_50,34,Fathers,0.9120402919195448
home,ClassGen,50_50,34,Female candidates,0.3067644088468225
home,ClassGen,50_50,34,Male candidates,0.012595752244365386
home,ClassGen,50_50,34,Male candidates1,0.28514840834432453
home,ClassGen,50_50,34,Mothers,0.5275994763735637
home,ClassGen,50_50,35,Fathers,0.5606345436022556
home,ClassGen,50_50,35,Female candidates,0.2554619180671714
home,ClassGen,50_50,35,Male candidates,0.4950573180868178
home,ClassGen,50_50,35,Male candidates1,-0.046758304317948834
home,ClassGen,50_50,35,Mothers,0.5540262580190823
home,ClassGen,50_50,36,Fathers,0.43844797648802686
home,ClassGen,50_50,36,Female candidates,0.20931193819456165
home,ClassGen,50_50,36,Male candidates,0.06468039059058246
home,ClassGen,50_50,36,Male candidates1,0.08115103952245134
home,ClassGen,50_50,36,Mothers,0.5585913590656459
home,ClassGen,50_50,37,Fathers,0.043040623171068694
home,ClassGen,50_50,37,Female candidates,0.1564503035595264
home,ClassGen,50_50,37,Male candidates,0.6942288356782186
home,ClassGen,50_50,37,Male candidates1,0.07340730487817247
home,ClassGen,50_50,37,Mothers,0.5649609210174653
home,ClassGen,50_50,38,Fathers,0.4799831153902099
home,ClassGen,50_50,38,Female candidates,0.1837187413746809
home,ClassGen,50_50,38,Male candidates,0.4206381336980833
home,ClassGen,50_50,38,Male candidates1,0.00843484955346419
home,ClassGen,50_50,38,Mothers,0.5767870229730042
home,ClassGen,50_50,39,Fathers,0.5603099975664998
home,ClassGen,50_50,39,Female candidates,0.26729124937238224
home,ClassGen,50_50,39,Male candidates,0.7146872256048019
home,ClassGen,50_50,39,Male candidates1,0.2120688093122795
home,ClassGen,50_50,39,Mothers,0.5855449451269937
home,ClassGen,50_50,40,Fathers,0.6364279064267483
home,ClassGen,50_50,40,Female candidates,0.39120427904252114
home,ClassGen,50_50,40,Male candidates,0.9410192911157635
home,ClassGen,50_50,40,Male candidates1,0.3591168056920783
home,ClassGen,50_50,40,Mothers,0.6059500360490984
home,ClassGen,50_50,41,Fathers,0.768411735866487
home,ClassGen,50_50,41,Female candidates,0.44734334112576635
home,ClassGen,50_50,41,Male candidates,0.6040170741100621
home,ClassGen,50_50,41,Mothers,0.6933112362277798
home,ClassGen,50_50,42,Fathers,0.7055429254598525
home,ClassGen,50_50,42,Female candidates,0.2926002912716425
home,ClassGen,50_50,42,Male candidates,0.8544697646679125
home,ClassGen,50_50,42,Mothers,0.7351067485419208
home,ClassGen,50_50,43,Fathers,0.8307170293598256
home,ClassGen,50_50,43,Female candidates,0.30638903176666044
home,ClassGen,50_50,43,Male candidates,0.7786514226898421
home,ClassGen,50_50,43,Mothers,0.7523328311636812
home,ClassGen,50_50,44,Fathers,0.7958755653260992
home,ClassGen,50_50,44,Female candidates,0.49011171408288307
home,ClassGen,50_50,44,Male candidates,0.7931163146043525
home,ClassGen,50_50,44,Mothers,0.7504091840844711
home,ClassGen,50_50,45,Fathers,0.8906345155369251
home,ClassGen,50_50,45,Female candidates,0.5340240259896311
home,ClassGen,50_50,45,Male candidates,0.7725682237416539
home,ClassGen,50_50,45,Mothers,0.7559001647591308
home,ClassGen,50_50,46,Fathers,0.8653128677218759
home,ClassGen,50_50,46,Female candidates,0.5171713176243533
home,ClassGen,50_50,46,Male candidates,0.7715507347691445
home,ClassGen,50_50,46,Mothers,0.7727415827415777
home,ClassGen,50_50,47,Fathers,0.7385612639725683
home,ClassGen,50_50,47,Female candidates,0.4723388652757719
home,ClassGen,50_50,47,Male candidates,0.8345527190209449
home,ClassGen,50_50,47,Mothers,0.7709184701427362
home,ClassGen,50_50,48,Fathers,0.7952979480567959
home,ClassGen,50_50,48,Female candidates,0.37026835652417855
home,ClassGen,50_50,48,Male candidates,0.8305990131735862
home,ClassGen,50_50,48,Mothers,0.7671048709120962
home,ClassGen,50_50,49,Fathers,0.7235536497099204
home,ClassGen,50_50,49,Female candidates,0.4346136498662778
home,ClassGen,50_50,49,Male candidates,0.7331550416496012
home,ClassGen,50_50,49,Mothers,0.7485008507990449
home,ClassGen,50_50,50,Fathers,0.8485964557913642
home,ClassGen,50_50,50,Female candidates,0.46159711353122385
home,ClassGen,50_50,50,Male candidates,0.78287904105435
home,ClassGen,50_50,50,Mothers,0.7278352301295234
home,GenGen,0_0,21,Fathers,0.03227091001319672
home,GenGen,0_0,21,Female candidates,0.03895730369965889
home,GenGen,0_0,21,Male candidates,0.7363987770512435
home,GenGen,0_0,21,Male candidates1,-0.009426529081587696
home,GenGen,0_0,21,Mothers,0.36048991539365927
home,GenGen,0_0,22,Fathers,-0.08942309826752065
home,GenGen,0_0,22,Female candidates,0.16176264041048602
home,GenGen,0_0,22,Male candidates,-0.5411533817632173
home,GenGen,0_0,22,Male candidates1,-0.026819479185389846
home,GenGen,0_0,22,Mothers,0.42949245053976504
home,GenGen,0_0,23,Fathers,-0.09879111529793212
home,GenGen,0_0,23,Female candidates,0.188391758555272
home,GenGen,0_0,23,Male candidates,-0.08311318741813584
home,GenGen,0_0,23,Male candidates1,0.14445135388556668
home,GenGen,0_0,23,Mothers,0.5247616359197896
home,GenGen,0_0,24,Fathers,0.4397674905445568
home,GenGen,0_0,24,Female candidates,0.36166825966009664
home,GenGen,0_0,24,Male candidates,0.757053564714058
home,GenGen,0_0,24,Male candidates1,0.06352729982719546
home,GenGen,0_0,24,Mothers,0.5971257602756264
home,GenGen,0_0,25,Fathers,0.1318251837196126
home,GenGen,0_0,25,Female candidates,0.3543334696418799
home,GenGen,0_0,25,Male candidates,0.9297340224888166
home,GenGen,0_0,25,Male candidates1,0.20042618596763287
home,GenGen,0_0,25,Mothers,0.6022245407450525
home,GenGen,0_0,26,Fathers,0.6700815955323087
home,GenGen,0_0,26,Female candidates,0.33572558015387444
home,GenGen,0_0,26,Male candidates,0.9745239677184688
home,GenGen,0_0,26,Male candidates1,0.32698164504317034
home,GenGen,0_0,26,Mothers,0.5810886097747577
home,GenGen,0_0,27,Fathers,0.8030170050571535
home,GenGen,0_0,27,Female candidates,0.34298228229045385
home,GenGen,0_0,27,Male candidates,0.9518731116017514
home,GenGen,0_0,27,Male candidates1,0.31659668536070673
home,GenGen,0_0,27,Mothers,0.5658348885717345
home,GenGen,0_0,28,Fathers,0.7699338528039338
home,GenGen,0_0,28,Female candidates,0.35411146119242587
home,GenGen,0_0,28,Male candidates,0.8923729801596365
home,GenGen,0_0,28,Male candidates1,0.2722187724172871
home,GenGen,0_0,28,Mothers,0.569672781701278
home,GenGen,0_0,29,Fathers,0.7404288131725894
home,GenGen,0_0,29,Female candidates,0.3525753428518056
home,GenGen,0_0,29,Male candidates,0.7533675323919543
home,GenGen,0_0,29,Male candidates1,0.28742885607709784
home,GenGen,0_0,29,Mothers,0.5543823833520616
home,GenGen,0_0,30,Fathers,0.7628961752039929
home,GenGen,0_0,30,Female candidates,0.3087342728597335
home,GenGen,0_0,30,Male candidates,0.923842148177408
home,GenGen,0_0,30,Male candidates1,0.24989936798910065
home,GenGen,0_0,30,Mothers,0.5418788799891272
home,GenGen,0_0,31,Fathers,0.5677265191517026
home,GenGen,0_0,31,Female candidates,0.4368683447801818
home,GenGen,0_0,31,Male candidates,0.25278863139399843
home,GenGen,0_0,31,Mothers,0.7715857838788681
home,GenGen,0_0,32,Fathers,0.7452867698744909
home,GenGen,0_0,32,Female candidates,0.5086474005568302
home,GenGen,0_0,32,Male candidates,0.8496292762367355
home,GenGen,0_0,32,Mothers,0.7174948524852095
home,GenGen,0_0,33,Fathers,0.9016887669684803
home,GenGen,0_0,33,Female candidates,0.49496551942405254
home,GenGen,0_0,33,Male candidates,0.7049835771861853
home,GenGen,0_0,33,Mothers,0.682494968285886
home,GenGen,0_0,34,Fathers,0.9031951500216095
home,GenGen,0_0,34,Female candidates,0.5492351563015394
home,GenGen,0_0,34,Male candidates,0.7823632203762055
home,GenGen,0_0,34,Mothers,0.6611031318551673
home,GenGen,0_0,35,Fathers,0.9113980184092357
home,GenGen,0_0,35,Female candidates,0.5227589931274468
home,GenGen,0_0,35,Male candidates,0.6395611935867349
home,GenGen,0_0,35,Mothers,0.6685813838759423
home,GenGen,0_0,36,Fathers,0.8097804641781693
home,GenGen,0_0,36,Female candidates,0.5042907815290478
home,GenGen,0_0,36,Male candidates,0.6210839864095412
home,GenGen,0_0,36,Mothers,0.676693783416924
home,GenGen,0_0,37,Fathers,0.5289907735448115
home,GenGen,0_0,37,Female candidates,0.48616483133619043
home,GenGen,0_0,37,Male candidates,0.7615174766326517
home,GenGen,0_0,37,Mothers,0.6829075143297983
home,GenGen,0_0,38,Fathers,0.6567357660287271
home,GenGen,0_0,38,Female candidates,0.3983229028740884
home,GenGen,0_0,38,Male candidates,0.7494585492857299
home,GenGen,0_0,38,Mothers,0.6860143563833216
home,GenGen,0_0,39,Fathers,0.7301732601598695
home,GenGen,0_0,39,Female candidates,0.4445557161263777
home,GenGen,0_0,39,Male candidates,0.7837778309347234
home,GenGen,0_0,39,Mothers,0.6827080803638029
home,GenGen,0_0,40,Fathers,0.9068032084551266
home,GenGen,0_0,40,Female candidates,0.46884343247370336
home,GenGen,0_0,40,Male candidates,0.8221879309582023
home,GenGen,0_0,40,Mothers,0.6630860085218386
home,GenGen,0_0,41,Fathers,0.8929203908859294
home,GenGen,0_0,41,Female candidates,0.4848356786291796
home,GenGen,0_0,41,Male candidates,0.7631227708162777
home,GenGen,0_0,41,Mothers,0.6566745404850931
home,GenGen,0_0,42,Fathers,0.7501633917267923
home,GenGen,0_0,42,Female candidates,0.46470460232937544
home,GenGen,0_0,42,Male candidates,0.7329685206546606
home,GenGen,0_0,42,Mothers,0.6720993480111046
home,GenGen,0_0,43,Fathers,0.6855850640698387
home,GenGen,0_0,43,Female candidates,0.4193701364992483
home,GenGen,0_0,43,Male candidates,0.7374259870202963
home,GenGen,0_0,43,Mothers,0.6821570510399164
home,GenGen,0_0,44,Fathers,0.70254931811447
home,GenGen,0_0,44,Female candidates,0.38211211682816026
home,GenGen,0_0,44,Male candidates,0.7698391405966062
home,GenGen,0_0,44,Mothers,0.6764012491752288
home,GenGen,0_0,45,Fathers,0.738714767947818
home,GenGen,0_0,45,Female candidates,0.4308838208558252
home,GenGen,0_0,45,Male candidates,0.7682225253278505
home,GenGen,0_0,45,Mothers,0.6685766113069834
home,GenGen,0_0,46,Fathers,0.7575704080212229
home,GenGen,0_0,46,Female candidates,0.4756124387306091
home,GenGen,0_0,46,Male candidates,0.6931200830876428
home,GenGen,0_0,46,Mothers,0.649704482733472
home,GenGen,0_0,47,Fathers,0.7049319276279347
home,GenGen,0_0,47,Female candidates,0.45645712401794397
home,GenGen,0_0,47,Male candidates,0.8207137078333022
home,GenGen,0_0,47,Mothers,0.6545631266899916
home,GenGen,0_0,48,Fathers,0.7555253016537324
home,GenGen,0_0,48,Female candidates,0.45327140621473827
home,GenGen,0_0,48,Male candidates,0.7542506579100574
home,GenGen,0_0,48,Mothers,0.6655820462903053
home,GenGen,0_0,49,Fathers,0.6296089159839314
home,GenGen,0_0,49,Female candidates,0.4199874390222844
home,GenGen,0_0,49,Male candidates,0.760072444150186
home,GenGen,0_0,49,Mothers,0.6746667486281173
home,GenGen,0_0,50,Fathers,0.7254358779899271
home,GenGen,0_0,50,Female candidates,0.3932627139709569
home,GenGen,0_0,50,Male candidates,0.7346564192603637
home,GenGen,0_0,50,Mothers,0.6747958740577255
home,GenGen,0_100,21,Fathers,0.03227091001319672
home,GenGen,0_100,21,Female candidates,0.03895730369965889
home,GenGen,0_100,21,Male candidates,0.7363987770512435
home,GenGen,0_100,21,Male candidates1,-0.009426529081587696
home,GenGen,0_100,21,Mothers,0.36048991539365927
home,GenGen,0_100,22,Fathers,-0.08942309826752065
home,GenGen,0_100,22,Female candidates,0.16176264041048602
home,GenGen,0_100,22,Male candidates,-0.5411533817632173
home,GenGen,0_100,22,Male candidates1,-0.026819479185389846
home,GenGen,0_100,22,Mothers,0.42949245053976504
home,GenGen,0_100,23,Fathers,-0.09879111529793212
home,GenGen,0_100,23,Female candidates,0.188391758555272
home,GenGen,0_100,23,Male candidates,-0.08311318741813584
home,GenGen,0_100,23,Male candidates1,0.14445135388556668
home,GenGen,0_100,23,Mothers,0.5247616359197896
home,GenGen,0_100,24,Fathers,0.4397674905445568
home,GenGen,0_100,24,Female candidates,0.36166825966009664
home,GenGen,0_100,24,Male candidates,0.757053564714058
home,GenGen,0_100,24,Male candidates1,0.06352729982719546
home,GenGen,0_100,24,Mothers,0.5971257602756264
home,GenGen,0_100,25,Fathers,0.1318251837196126
home,GenGen,0_100,25,Female candidates,0.3543334696418799
home,GenGen,0_100,25,Male candidates,0.9297340224888166
home,GenGen,0_100,25,Male candidates1,0.20042618596763287
home,GenGen,0_100,25,Mothers,0.6022245407450525
home,GenGen,0_100,26,Fathers,0.6700815955323087
home,GenGen,0_100,26,Female candidates,0.33572558015387444
home,GenGen,0_100,26,Male candidates,0.9745239677184688
home,GenGen,0_100,26,Male candidates1,0.32698164504317034
home,GenGen,0_100,26,Mothers,0.5810886097747577
home,GenGen,0_100,27,Fathers,0.8030170050571535
home,GenGen,0_100,27,Female candidates,0.34298228229045385
home,GenGen,0_100,27,Male candidates,0.9518731116017514
home,GenGen,0_100,27,Male candidates1,0.31659668536070673
home,GenGen,0_100,27,Mothers,0.5658348885717345
home,GenGen,0_100,28,Fathers,0.7699338528039338
home,GenGen,0_100,28,Female candidates,0.35411146119242587
home,GenGen,0_100,28,Male candidates,0.8923729801596365
home,GenGen,0_100,28,Male candidates1,0.2722187724172871
home,GenGen,0_100,28,Mothers,0.569672781701278
home,GenGen,0_100,29,Fathers,0.7404288131725894
home,GenGen,0_100,29,Female candidates,0.3525753428518056
home,GenGen,0_100,29,Male candidates,0.7533675323919543
home,GenGen,0_100,29,Male candidates1,0.28742885607709784
home,GenGen,0_100,29,Mothers,0.5543823833520616
home,GenGen,0_100,30,Fathers,0.7628961752039929
home,GenGen,0_100,30,Female candidates,0.3087342728597335
home,GenGen,0_100,30,Male candidates,0.923842148177408
home,GenGen,0_100,30,Male candidates1,0.24989936798910065
home,GenGen,0_100,30,Mothers,0.5418788799891272
home,GenGen,0_100,31,Fathers,0.3844432942414469
home,GenGen,0_100,31,Female candidates,0.4309835877719024
home,GenGen,0_100,31,Male candidates,0.18528742851707655
home,GenGen,0_100,31,Mothers,0.7698348948511048
home,GenGen,0_100,32,Fathers,0.6616849214985573
home,GenGen,0_100,32,Female candidates,0.47364895494528186
home,GenGen,0_100,32,Male candidates,0.6861229365469488
home,GenGen,0_100,32,Mothers,0.7142352655392955
home,GenGen,0_100,33,Fathers,0.8285114957464911
home,GenGen,0_100,33,Female candidates,0.46652387500945175
home,GenGen,0_100,33,Male candidates,0.7714287002539977
home,GenGen,0_100,33,Mothers,0.6830859269825592
home,GenGen,0_100,34,Fathers,0.738307470167123
home,GenGen,0_100,34,Female candidates,0.4894475437269483
home,GenGen,0_100,34,Male candidates,0.7784747430483739
home,GenGen,0_100,34,Mothers,0.6621923438194974
home,GenGen,0_100,35,Fathers,0.7201055582328627
home,GenGen,0_100,35,Female candidates,0.46960054844360494
home,GenGen,0_100,35,Male candidates,0.6704151681877718
home,GenGen,0_100,35,Mothers,0.666993057932848
home,GenGen,0_100,36,Fathers,0.7702265509403144
home,GenGen,0_100,36,Female candidates,0.49708373835209996
home,GenGen,0_100,36,Male candidates,0.7989840290230115
home,GenGen,0_100,36,Mothers,0.6702691712407128
home,GenGen,0_100,37,Fathers,0.6461516270059964
home,GenGen,0_100,37,Female candidates,0.45228714320809604
home,GenGen,0_100,37,Male candidates,0.8124952929942855
home,GenGen,0_100,37,Mothers,0.6940403012043821
home,GenGen,0_100,38,Fathers,0.6769896677243368
home,GenGen,0_100,38,Female candidates,0.4318974166926881
home,GenGen,0_100,38,Male candidates,0.5268150084592491
home,GenGen,0_100,38,Mothers,0.706637231522724
home,GenGen,0_100,39,Fathers,0.6350173835606572
home,GenGen,0_100,39,Female candidates,0.4678652019748389
home,GenGen,0_100,39,Male candidates,0.7317628738265962
home,GenGen,0_100,39,Mothers,0.700984386915285
home,GenGen,0_100,40,Fathers,0.83295819620481
home,GenGen,0_100,40,Female candidates,0.5062469720725219
home,GenGen,0_100,40,Male candidates,0.6005280404815931
home,GenGen,0_100,40,Mothers,0.7034979914528571
home,GenGen,0_100,41,Fathers,0.7893782095613285
home,GenGen,0_100,41,Female candidates,0.5100342267185727
home,GenGen,0_100,41,Male candidates,0.7010991782419261
home,GenGen,0_100,41,Mothers,0.7060927488148846
home,GenGen,0_100,42,Fathers,0.7961859995429021
home,GenGen,0_100,42,Female candidates,0.4667407047220288
home,GenGen,0_100,42,Male candidates,0.7626038111111789
home,GenGen,0_100,42,Mothers,0.7000410809435978
home,GenGen,0_100,43,Fathers,0.7236324652551466
home,GenGen,0_100,43,Female candidates,0.449745760710838
home,GenGen,0_100,43,Male candidates,0.7105639985779811
home,GenGen,0_100,43,Mothers,0.6962287649151027
home,GenGen,0_100,44,Fathers,0.5511624318284615
home,GenGen,0_100,44,Female candidates,0.4301796319938682
home,GenGen,0_100,44,Male candidates,0.5515697224125062
home,GenGen,0_100,44,Mothers,0.6890613571927336
home,GenGen,0_100,45,Fathers,0.7616758476045785
home,GenGen,0_100,45,Female candidates,0.4679762933307214
home,GenGen,0_100,45,Male candidates,0.594824047686149
home,GenGen,0_100,45,Mothers,0.6844814177092351
home,GenGen,0_100,46,Fathers,0.626573239611505
home,GenGen,0_100,46,Female candidates,0.5045478859483755
home,GenGen,0_100,46,Male candidates,0.6474411588605541
home,GenGen,0_100,46,Mothers,0.6917013267659385
home,GenGen,0_100,47,Fathers,0.7009552196038603
home,GenGen,0_100,47,Female candidates,0.41579557914891657
home,GenGen,0_100,47,Male candidates,0.7797832709705689
home,GenGen,0_100,47,Mothers,0.696868009450672
home,GenGen,0_100,48,Fathers,0.7413608950381553
home,GenGen,0_100,48,Female candidates,0.46474999802124
home,GenGen,0_100,48,Male candidates,0.7780380602572641
home,GenGen,0_100,48,Mothers,0.7023077032199537
home,GenGen,0_100,49,Fathers,0.7555739369652279
home,GenGen,0_100,49,Female candidates,0.4353749391572114
home,GenGen,0_100,49,Male candidates,0.6086417736320673
home,GenGen,0_100,49,Mothers,0.6934109424970707
home,GenGen,0_100,50,Fathers,0.7143444896655569
home,GenGen,0_100,50,Female candidates,0.4662240362813446
home,GenGen,0_100,50,Male candidates,0.3770914631723171
home,GenGen,0_100,50,Mothers,0.6931752793972096
home,GenGen,100_100,21,Fathers,0.03227091001319672
home,GenGen,100_100,21,Female candidates,0.03895730369965889
home,GenGen,100_100,21,Male candidates,0.7363987770512435
home,GenGen,100_100,21,Male candidates1,-0.009426529081587696
home,GenGen,100_100,21,Mothers,0.36048991539365927
home,GenGen,100_100,22,Fathers,-0.08942309826752065
home,GenGen,100_100,22,Female candidates,0.16176264041048602
home,GenGen,100_100,22,Male candidates,-0.5411533817632173
home,GenGen,100_100,22,Male candidates1,-0.026819479185389846
home,GenGen,100_100,22,Mothers,0.42949245053976504
home,GenGen,100_100,23,Fathers,-0.09879111529793212
home,GenGen,100_100,23,Female candidates,0.188391758555272
home,GenGen,100_100,23,Male candidates,-0.08311318741813584
home,GenGen,100_100,23,Male candidates1,0.14445135388556668
home,GenGen,100_100,23,Mothers,0.5247616359197896
home,GenGen,100_100,24,Fathers,0.4397674905445568
home,GenGen,100_100,24,Female candidates,0.36166825966009664
home,GenGen,100_100,24,Male candidates,0.757053564714058
home,GenGen,100_100,24,Male candidates1,0.06352729982719546
