strategy,scenario,Group,Generation,cat,trait,gvNormUnres1,gvNormUnres3
ClassGen,100_100,home,14,pb,2,2.6500072648499997,1.82248380025
ClassGen,100_100,home,14,pb,3,2.933366849791667,2.1501049775
ClassGen,100_100,home,15,pb,2,2.8344316436250003,1.9781368667416668
ClassGen,100_100,home,15,pb,3,2.990132054375,2.155908822358333
ClassGen,100_100,home,16,pb,2,2.725860871583334,1.6861055410333332
ClassGen,100_100,home,16,pb,3,3.779334034925,2.558428317066667
ClassGen,100_100,home,17,pb,2,2.999604549008333,1.8255193583416667
ClassGen,100_100,home,17,pb,3,2.1230081869916666,1.582796095541667
ClassGen,100_100,home,18,pb,2,3.0094254623833336,2.101472836375
ClassGen,100_100,home,18,pb,3,2.563715441558333,1.5789945678833337
ClassGen,100_100,home,19,pb,2,2.7464645786333333,1.67787173695
ClassGen,100_100,home,19,pb,3,3.0222683100916665,1.8047136524666667
ClassGen,100_100,home,20,pb,2,2.619504440275,1.8091568552916666
ClassGen,100_100,home,20,pb,3,2.7204733276333335,1.9817278895916666
ClassGen,100_100,home,21,pb,2,3.6536070811666668,2.7766847858
ClassGen,100_100,home,21,pb,3,3.4003759685333335,2.6700978172333336
ClassGen,100_100,home,22,pb,2,3.790299419991667,2.2865164947000003
ClassGen,100_100,home,22,pb,3,3.7241192928666664,2.3421969937916667
ClassGen,100_100,home,23,pb,2,3.5935804268166667,2.7374952408250004
ClassGen,100_100,home,23,pb,3,3.489014769058334,2.5357211718833335
ClassGen,100_100,home,24,pb,2,3.785980519858333,2.954206424341667
ClassGen,100_100,home,24,pb,3,4.021434972291667,2.2065835967
ClassGen,100_100,home,25,pb,2,4.565107288699999,2.8502369789583337
ClassGen,100_100,home,25,pb,3,4.222525452391666,3.3041441892666668
ClassGen,100_100,home,26,pb,2,4.522926384266667,3.60029879945
ClassGen,100_100,home,26,pb,3,4.747053638683333,3.8534249337750004
ClassGen,100_100,home,27,pb,2,5.15309270175,3.612808020241667
ClassGen,100_100,home,27,pb,3,4.498485551383333,3.3939024948500003
ClassGen,100_100,home,28,pb,2,4.220976204725,3.081548486158333
ClassGen,100_100,home,28,pb,3,4.6402032996,3.4262387930666667
ClassGen,100_100,home,29,pb,2,5.016686474275,4.153529324466667
ClassGen,100_100,home,29,pb,3,4.525629262433333,3.0104140911583332
ClassGen,100_100,home,30,pb,2,5.374034888574999,3.9513977284083333
ClassGen,100_100,home,30,pb,3,4.917003712758333,3.5852536049499997
ClassGen,100_100,home,31,pb,2,6.346593697875001,4.723532687158333
ClassGen,100_100,home,31,pb,3,5.430586650233334,4.343723039025
ClassGen,100_100,home,32,pb,2,6.1505664554,4.5208796201000006
ClassGen,100_100,home,32,pb,3,5.202330287583333,4.764875447400001
ClassGen,100_100,home,33,pb,2,7.352426769925,6.126735269541666
ClassGen,100_100,home,33,pb,3,5.1988286104500006,5.082254195008333
ClassGen,100_100,home,34,pb,2,6.579548275791666,4.807253248983334
ClassGen,100_100,home,34,pb,3,6.041490786033333,5.629982891983333
ClassGen,100_100,home,35,gpb,2,7.5390096685111105,7.02269618253889
ClassGen,100_100,home,35,gpb,3,7.214251531544444,6.6737644551388895
ClassGen,100_100,home,36,gpb,2,6.801518953409524,5.4918942375499995
ClassGen,100_100,home,36,gpb,3,5.559315279822619,5.525189084917262
ClassGen,100_100,home,37,gpb,2,7.5391144577916664,6.1306912019625
ClassGen,100_100,home,37,gpb,3,5.846985280297024,5.707058249106548
ClassGen,100_100,home,38,gpb,2,7.191905109261111,5.965063141094444
ClassGen,100_100,home,38,gpb,3,6.8953797652499995,6.5048276156833325
ClassGen,100_100,home,39,gpb,2,8.147288989022224,6.90825534455
ClassGen,100_100,home,39,gpb,3,7.388560213972222,7.420271591311111
ClassGen,100_100,home,40,gpb,2,8.81602640306111,7.184248871705556
ClassGen,100_100,home,40,gpb,3,6.78152571115,6.704518567377778
ClassGen,100_100,home,41,gpb,2,10.386035165194444,8.319857988661111
