Group,Generation,cat,gvNormUnres1,gvNormUnres3,scenario,rep,trait,strategy
home,44,gpb,9.189213694366666,7.953734258100002,10_10,0,3,GenGen
home,45,gpb,8.735389825533332,6.787096225383333,10_10,0,3,GenGen
home,46,gpb,10.27796107165,7.742896211950001,10_10,0,3,GenGen
home,47,gpb,10.46648958125,8.221807271916667,10_10,0,3,GenGen
home,48,gpb,10.288102900933334,8.76504872945,10_10,0,3,GenGen
import,25,gpb,4.289720048833334,5.909436766616667,10_10,0,3,GenGen
import,26,gpb,4.225316818716667,5.438264509166667,10_10,0,3,GenGen
import,27,gpb,3.4173788326833336,5.298801436,10_10,0,3,GenGen
import,28,gpb,4.1103157000333335,5.964796807433333,10_10,0,3,GenGen
import,29,gpb,4.130081937083333,5.6816326069,10_10,0,3,GenGen
import,30,gpb,3.758160741883333,5.574357751683333,10_10,0,3,GenGen
import,31,gpb,5.250711132983333,7.448310636633334,10_10,0,3,GenGen
import,32,gpb,5.959308220683333,7.5188612762166676,10_10,0,3,GenGen
import,33,gpb,6.488710972299999,8.042600389083335,10_10,0,3,GenGen
import,34,gpb,5.7432195225,8.205387677666666,10_10,0,3,GenGen
import,35,gpb,7.444056258366667,9.5958381498,10_10,0,3,GenGen
import,36,gpb,7.8085986083,9.015178517516667,10_10,0,3,GenGen
import,37,gpb,7.152625455566667,9.285540725199999,10_10,0,3,GenGen
import,38,gpb,6.994964858633334,10.273089329316667,10_10,0,3,GenGen
import,39,gpb,8.1196064024,10.098969535783333,10_10,0,3,GenGen
