Generation N Sum home import Population Rep Import Scenario Cor
38 8640 4.77897061969022 2.3557613893802 2.42320923031002 home 0 50_50 ClassGen 0.9
39 8640 4.99986738438698 2.27612344434058 2.7237439400464 home 0 50_50 ClassGen 0.9
40 8640 5.18439892842235 2.24630276179791 2.93809616662444 home 0 50_50 ClassGen 0.9
41 8640 5.85255507785769 1.96620968235961 3.88634539549807 home 0 50_50 ClassGen 0.9
42 8640 6.19648812749535 1.7869301378975 4.40955798959785 home 0 50_50 ClassGen 0.9
43 8640 6.57155707403107 1.66276186040514 4.90879521362592 home 0 50_50 ClassGen 0.9
44 8640 6.97918500162831 1.6061937609224 5.37299124070591 home 0 50_50 ClassGen 0.9
45 8640 7.33079005442211 1.4480084942999 5.8827815601222 home 0 50_50 ClassGen 0.9
46 8640 7.75197897582115 1.30664813148297 6.44533084433818 home 0 50_50 ClassGen 0.9
47 8640 8.15990213472928 1.2144124947883 6.94548963994098 home 0 50_50 ClassGen 0.9
48 8640 8.57105416121572 1.22820917035639 7.34284499085932 home 0 50_50 ClassGen 0.9
49 8640 8.90868194942208 1.07661233332696 7.83206961609512 home 0 50_50 ClassGen 0.9
50 8640 9.43497166702897 1.13652358698179 8.29844808004718 home 0 50_50 ClassGen 0.9
30 8640 4.23067412600863 0 4.23067412600863 import 0 50_50 ClassGen 0.9
31 8640 4.45854704868703 0 4.45854704868703 import 0 50_50 ClassGen 0.9
32 8640 4.63692356083426 0 4.63692356083426 import 0 50_50 ClassGen 0.9
33 8640 5.00461234882205 0 5.00461234882205 import 0 50_50 ClassGen 0.9
34 8640 5.30511465348323 0 5.30511465348323 import 0 50_50 ClassGen 0.9
35 8640 5.60743044218778 0 5.60743044218778 import 0 50_50 ClassGen 0.9
36 8640 5.99375914577738 0 5.99375914577738 import 0 50_50 ClassGen 0.9
37 8640 6.38084993446318 0 6.38084993446318 import 0 50_50 ClassGen 0.9
38 8640 6.70642785339493 0 6.70642785339493 import 0 50_50 ClassGen 0.9
39 8640 7.03089838757513 0 7.03089838757513 import 0 50_50 ClassGen 0.9
40 8640 7.39903937727199 0 7.39903937727199 import 0 50_50 ClassGen 0.9
41 8640 7.74539661077618 0 7.74539661077618 import 0 50_50 ClassGen 0.9
42 8640 8.04174879026035 0 8.04174879026035 import 0 50_50 ClassGen 0.9
43 8640 8.44420446514063 0 8.44420446514063 import 0 50_50 ClassGen 0.9
44 8640 8.78079810838962 0 8.78079810838962 import 0 50_50 ClassGen 0.9
45 8640 9.12512103149272 0 9.12512103149272 import 0 50_50 ClassGen 0.9
46 8640 9.47968815158026 0 9.47968815158026 import 0 50_50 ClassGen 0.9
47 8640 9.89402737569325 0 9.89402737569325 import 0 50_50 ClassGen 0.9
48 8640 10.1784840100136 0 10.1784840100136 import 0 50_50 ClassGen 0.9
49 8640 10.5897496564718 0 10.5897496564718 import 0 50_50 ClassGen 0.9
50 8640 10.9051507429204 0 10.9051507429204 import 0 50_50 ClassGen 0.9
30 8640 2.68257593317323 2.68257593317323 0 home 0 25_25 ClassGen 0.9
31 8640 3.1675335550662 3.1675335550662 0 home 0 25_25 ClassGen 0.9
32 8640 3.41680235743884 3.27276234190972 0.14404001552912 home 0 25_25 ClassGen 0.9
33 8640 3.5568256347142 3.24883702013791 0.307988614576296 home 0 25_25 ClassGen 0.9
34 8640 3.76586647926991 3.26632168213014 0.499544797139771 home 0 25_25 ClassGen 0.9
35 8640 4.02155625355476 3.30896342528518 0.712592828269578 home 0 25_25 ClassGen 0.9
36 8640 4.14527019591734 3.18768453749622 0.957585658421117 home 0 25_25 ClassGen 0.9
37 8640 4.26822709739846 3.22615164661414 1.04207545078432 home 0 25_25 ClassGen 0.9
38 8640 4.44873041765909 3.28181618645713 1.16691423120196 home 0 25_25 ClassGen 0.9
39 8640 4.6958091658174 3.36705247166138 1.32875669415602 home 0 25_25 ClassGen 0.9
40 8640 4.89354100053355 3.3257646008696 1.56777639966395 home 0 25_25 ClassGen 0.9
30 8640 4.23067412600863 0 4.23067412600863 import 0 25_25 ClassGen 0.9
31 8640 4.45799938817483 0 4.45799938817483 import 0 25_25 ClassGen 0.9
32 8640 4.67110479150829 0 4.67110479150829 import 0 25_25 ClassGen 0.9
33 8640 4.9714376725361 0 4.9714376725361 import 0 25_25 ClassGen 0.9
34 8640 5.30732540597882 0 5.30732540597882 import 0 25_25 ClassGen 0.9
35 8640 5.59093099596257 0 5.59093099596257 import 0 25_25 ClassGen 0.9
36 8640 5.93132644501633 0 5.93132644501633 import 0 25_25 ClassGen 0.9
37 8640 6.29653402071948 0 6.29653402071948 import 0 25_25 ClassGen 0.9
38 8640 6.66896673886522 0 6.66896673886522 import 0 25_25 ClassGen 0.9
39 8640 6.99140745092902 0 6.99140745092902 import 0 25_25 ClassGen 0.9
40 8640 7.40638019705749 0 7.40638019705749 import 0 25_25 ClassGen 0.9
30 8640 2.68257593317323 2.68257593317323 0 home 0 10_10 ClassGen 0.9
31 8640 3.06265413875434 3.06265413875434 0 home 0 10_10 ClassGen 0.9
32 8640 3.38025586047315 3.29560278215247 0.0846530783206771 home 0 10_10 ClassGen 0.9
33 8640 3.51111449529922 3.3691424420622 0.141972053237025 home 0 10_10 ClassGen 0.9
34 8640 3.70164335583775 3.49513618859937 0.20650716723838 home 0 10_10 ClassGen 0.9
35 8640 3.95652679614558 3.63922307235832 0.31730372378726 home 0 10_10 ClassGen 0.9
36 8640 4.01986432631837 3.61088403863176 0.408980287686609 home 0 10_10 ClassGen 0.9
37 8640 4.127637805435 3.70407138764748 0.42356641778752 home 0 10_10 ClassGen 0.9
38 8640 4.07730274960929 3.64515648347821 0.432146266131079 home 0 10_10 ClassGen 0.9
39 8640 4.30353662938591 3.77542353353263 0.528113095853286 home 0 10_10 ClassGen 0.9
40 8640 4.36631716805964 3.80211969336216 0.564197474697481 home 0 10_10 ClassGen 0.9
41 8640 4.97427458116703 4.32225770811159 0.652016873055438 home 0 10_10 ClassGen 0.9
42 8640 5.08711195490471 4.34215815164778 0.744953803256929 home 0 10_10 ClassGen 0.9
43 8640 5.36947850995118 4.33242546759937 1.03705304235181 home 0 10_10 ClassGen 0.9
44 8640 5.7560133324081 4.4297427770515 1.3262705553566 home 0 10_10 ClassGen 0.9
45 8640 6.18534923118897 4.71677703533205 1.46857219585692 home 0 10_10 ClassGen 0.9
46 8640 6.65554713333347 4.65205492860615 2.00349220472732 home 0 10_10 ClassGen 0.9
47 8640 7.13053801549275 4.74123322429632 2.38930479119644 home 0 10_10 ClassGen 0.9
48 8640 7.52684623537395 4.87013832765953 2.65670790771442 home 0 10_10 ClassGen 0.9
49 8640 7.92263314847199 4.85252258682768 3.07011056164431 home 0 10_10 ClassGen 0.9
50 8640 8.27653670454898 4.92767424498604 3.34886245956294 home 0 10_10 ClassGen 0.9
30 8640 4.23067412600863 0 4.23067412600863 import 0 10_10 ClassGen 0.9
31 8640 4.45288094265029 0 4.45288094265029 import 0 10_10 ClassGen 0.9
32 8640 4.66748167088183 0 4.66748167088183 import 0 10_10 ClassGen 0.9
33 8640 4.95873421441262 0 4.95873421441262 import 0 10_10 ClassGen 0.9
34 8640 5.2634905853542 0 5.2634905853542 import 0 10_10 ClassGen 0.9
35 8640 5.52893558503289 0 5.52893558503289 import 0 10_10 ClassGen 0.9
36 8640 5.93478180775273 0 5.93478180775273 import 0 10_10 ClassGen 0.9
37 8640 6.37487316764449 0 6.37487316764449 import 0 10_10 ClassGen 0.9
38 8640 6.68974637029194 0 6.68974637029194 import 0 10_10 ClassGen 0.9
39 8640 7.03892375110297 0 7.03892375110297 import 0 10_10 ClassGen 0.9
40 8640 7.49175673789257 0 7.49175673789257 import 0 10_10 ClassGen 0.9
41 8640 7.80944001427601 0 7.80944001427601 import 0 10_10 ClassGen 0.9
42 8640 8.17121165086887 0 8.17121165086887 import 0 10_10 ClassGen 0.9
43 8640 8.49521166420215 0 8.49521166420215 import 0 10_10 ClassGen 0.9
44 8640 8.8310794466999 0 8.8310794466999 import 0 10_10 ClassGen 0.9
45 8640 9.17581119238534 0 9.17581119238534 import 0 10_10 ClassGen 0.9
46 8640 9.55766021161521 0 9.55766021161521 import 0 10_10 ClassGen 0.9
47 8640 9.85944608917766 0 9.85944608917766 import 0 10_10 ClassGen 0.9
48 8640 10.2816376578892 0 10.2816376578892 import 0 10_10 ClassGen 0.9
49 8640 10.5993601732402 0 10.5993601732402 import 0 10_10 ClassGen 0.9
50 8640 10.9347314505862 0 10.9347314505862 import 0 10_10 ClassGen 0.9
30 8640 2.68257593317323 2.68257593317323 0 home 0 0_0 ClassGen 0.9
31 8640 2.989401837309 2.989401837309 0 home 0 0_0 ClassGen 0.9
32 8640 3.32362542500825 3.32362542500825 0 home 0 0_0 ClassGen 0.9
33 8640 3.49472142186707 3.49472142186707 0 home 0 0_0 ClassGen 0.9
34 8640 3.69807085405698 3.69807085405698 0 home 0 0_0 ClassGen 0.9
35 8640 3.92093802601861 3.92093802601861 0 home 0 0_0 ClassGen 0.9
36 8640 4.02707188034369 4.02707188034369 0 home 0 0_0 ClassGen 0.9
37 8640 4.18055047771169 4.18055047771169 0 home 0 0_0 ClassGen 0.9
38 8640 4.50293239441481 4.50293239441481 0 home 0 0_0 ClassGen 0.9
39 8640 4.64982733310647 4.64982733310647 0 home 0 0_0 ClassGen 0.9
40 8640 4.83454304332035 4.83454304332035 0 home 0 0_0 ClassGen 0.9
41 8640 5.0156225076989 5.0156225076989 0 home 0 0_0 ClassGen 0.9
42 8640 5.10379913817576 5.10379913817576 0 home 0 0_0 ClassGen 0.9
43 8640 5.3417711922981 5.3417711922981 0 home 0 0_0 ClassGen 0.9
44 8640 5.73199508835051 5.73199508835051 0 home 0 0_0 ClassGen 0.9
45 8640 5.92407175829544 5.92407175829544 0 home 0 0_0 ClassGen 0.9
46 8640 6.31425340655113 6.31425340655113 0 home 0 0_0 ClassGen 0.9
47 8640 6.72436966980906 6.72436966980906 0 home 0 0_0 ClassGen 0.9
48 8640 7.08491070137853 7.08491070137853 0 home 0 0_0 ClassGen 0.9
49 8640 7.39162457989781 7.39162457989781 0 home 0 0_0 ClassGen 0.9
50 8640 7.65869713184013 7.65869713184013 0 home 0 0_0 ClassGen 0.9
30 8640 4.23067412600863 0 4.23067412600863 import 0 0_0 ClassGen 0.9
31 8640 4.46402078425016 0 4.46402078425016 import 0 0_0 ClassGen 0.9
32 8640 4.68082150714861 0 4.68082150714861 import 0 0_0 ClassGen 0.9
33 8640 4.97223025882144 0 4.97223025882144 import 0 0_0 ClassGen 0.9
34 8640 5.2524178686944 0 5.2524178686944 import 0 0_0 ClassGen 0.9
35 8640 5.52579148260084 0 5.52579148260084 import 0 0_0 ClassGen 0.9
36 8640 5.94426306074645 0 5.94426306074645 import 0 0_0 ClassGen 0.9
37 8640 6.34382878899696 0 6.34382878899696 import 0 0_0 ClassGen 0.9
38 8640 6.7040788201862 0 6.7040788201862 import 0 0_0 ClassGen 0.9
39 8640 7.08756148840948 0 7.08756148840948 import 0 0_0 ClassGen 0.9
40 8640 7.49290954732948 0 7.49290954732948 import 0 0_0 ClassGen 0.9
41 8640 7.82034212689459 0 7.82034212689459 import 0 0_0 ClassGen 0.9
42 8640 8.17686811594598 0 8.17686811594598 import 0 0_0 ClassGen 0.9
43 8640 8.51560083635771 0 8.51560083635771 import 0 0_0 ClassGen 0.9
44 8640 8.90483329894328 0 8.90483329894328 import 0 0_0 ClassGen 0.9
45 8640 9.22301997476466 0 9.22301997476466 import 0 0_0 ClassGen 0.9
46 8640 9.58065940105984 0 9.58065940105984 import 0 0_0 ClassGen 0.9
47 8640 9.93067503205282 0 9.93067503205282 import 0 0_0 ClassGen 0.9
48 8640 10.2656482524727 0 10.2656482524727 import 0 0_0 ClassGen 0.9
49 8640 10.5897656772599 0 10.5897656772599 import 0 0_0 ClassGen 0.9
50 8640 10.9426694679545 0 10.9426694679545 import 0 0_0 ClassGen 0.9
30 8640 2.68257593317323 2.68257593317323 0 home 0 0_100 GenGen 0.9
31 8640 3.15673669745693 3.15673669745693 0 home 0 0_100 GenGen 0.9
32 8640 3.22003305607109 3.21303715744255 0.00699589862853588 home 0 0_100 GenGen 0.9
33 8640 3.52027345097998 3.50765628992195 0.0126171610580266 home 0 0_100 GenGen 0.9
34 8640 3.80533376730784 3.61466453334976 0.190669233958073 home 0 0_100 GenGen 0.9
35 8640 4.1980359026234 3.76090125009261 0.437134652530796 home 0 0_100 GenGen 0.9
36 8640 4.53002902675196 3.86736143410122 0.662667592650738 home 0 0_100 GenGen 0.9
37 8640 4.95107369659273 3.94420704214782 1.00686665444491 home 0 0_100 GenGen 0.9
38 8640 5.34287441191296 3.91366197323119 1.42921243868177 home 0 0_100 GenGen 0.9
39 8640 5.6560106319028 3.87346940338945 1.78254122851335 home 0 0_100 GenGen 0.9
40 8640 6.00790961426403 3.91004814368673 2.09786147057729 home 0 0_100 GenGen 0.9
41 8640 6.39095767403182 3.87091709411263 2.52004057991919 home 0 0_100 GenGen 0.9
42 8640 6.75410130892133 3.84322711911467 2.91087418980666 home 0 0_100 GenGen 0.9
43 8640 7.06608030332884 3.80450778733156 3.26157251599729 home 0 0_100 GenGen 0.9
44 8640 7.45421034370825 3.88430002728695 3.56991031642131 home 0 0_100 GenGen 0.9
45 8640 7.72614857483885 3.7537824812142 3.97236609362466 home 0 0_100 GenGen 0.9
46 8640 8.06769089285667 3.74442390210075 4.32326699075591 home 0 0_100 GenGen 0.9
47 8640 8.30573991967373 3.63356125176987 4.67217866790386 home 0 0_100 GenGen 0.9
48 8640 8.67381696388921 3.59973951682095 5.07407744706826 home 0 0_100 GenGen 0.9
49 8640 9.02164371551802 3.56306241725495 5.45858129826307 home 0 0_100 GenGen 0.9
50 8640 9.32567638816417 3.51034062610188 5.81533576206228 home 0 0_100 GenGen 0.9
30 8640 4.23067412600863 0 4.23067412600863 import 0 0_100 GenGen 0.9
31 8640 4.44982105259359 0 4.44982105259359 import 0 0_100 GenGen 0.9
32 8640 4.69095899636091 0 4.69095899636091 import 0 0_100 GenGen 0.9
33 8640 4.94463848116165 0 4.94463848116165 import 0 0_100 GenGen 0.9
34 8640 5.24851690705213 0 5.24851690705213 import 0 0_100 GenGen 0.9
35 8640 5.49144414257665 0 5.49144414257665 import 0 0_100 GenGen 0.9
36 8640 5.89555456642499 0 5.89555456642499 import 0 0_100 GenGen 0.9
37 8640 6.2591681146905 0 6.2591681146905 import 0 0_100 GenGen 0.9
38 8640 6.61278289918257 0 6.61278289918257 import 0 0_100 GenGen 0.9
39 8640 6.91614872082619 0 6.91614872082619 import 0 0_100 GenGen 0.9
40 8640 7.33407268611569 0 7.33407268611569 import 0 0_100 GenGen 0.9
41 8640 7.65669406984387 0 7.65669406984387 import 0 0_100 GenGen 0.9
42 8640 8.00213020646813 0 8.00213020646813 import 0 0_100 GenGen 0.9
43 8640 8.40237207376257 0 8.40237207376257 import 0 0_100 GenGen 0.9
44 8640 8.76680311648322 0 8.76680311648322 import 0 0_100 GenGen 0.9
45 8640 9.12916203860838 0 9.12916203860838 import 0 0_100 GenGen 0.9
46 8640 9.52296049323272 0 9.52296049323272 import 0 0_100 GenGen 0.9
47 8640 9.90148101452998 0 9.90148101452998 import 0 0_100 GenGen 0.9
48 8640 10.2672658251084 0 10.2672658251084 import 0 0_100 GenGen 0.9
49 8640 10.6411885200129 0 10.6411885200129 import 0 0_100 GenGen 0.9
50 8640 10.9840990101377 0 10.9840990101377 import 0 0_100 GenGen 0.9
30 8640 2.68257593317323 2.68257593317323 0 home 0 100_100 GenGen 0.9
31 8640 3.55090589265679 3.55090589265679 0 home 0 100_100 GenGen 0.9
32 8640 3.59638577640979 3.08694361355304 0.509442162856748 home 0 100_100 GenGen 0.9
33 8640 3.88658541894063 2.71183413135488 1.17475128758574 home 0 100_100 GenGen 0.9
34 8640 4.30476266992536 2.38628692195723 1.91847574796813 home 0 100_100 GenGen 0.9
35 8640 4.59178893512932 1.81152228345751 2.78026665167181 home 0 100_100 GenGen 0.9
36 8640 4.95003329347196 1.26108341709391 3.68894987637804 home 0 100_100 GenGen 0.9
37 8640 5.4906280794205 1.18312374482659 4.30750433459391 home 0 100_100 GenGen 0.9
38 8640 5.8949860535828 0.972171471713046 4.92281458186976 home 0 100_100 GenGen 0.9
39 8640 6.20986297338451 0.661948883170136 5.54791409021438 home 0 100_100 GenGen 0.9
40 8640 6.60801625110089 0.494676405511171 6.11333984558972 home 0 100_100 GenGen 0.9
41 8640 6.91426779501322 0.245506577086814 6.6687612179264 home 0 100_100 GenGen 0.9
42 8640 7.30840437557133 0.0864531587192231 7.22195121685211 home 0 100_100 GenGen 0.9
43 8640 7.64162173469184 -0.0243642265923864 7.66598596128423 home 0 100_100 GenGen 0.9
44 8640 7.95499422567829 -0.16668420700635 8.12167843268464 home 0 100_100 GenGen 0.9
45 8640 8.25355111471346 -0.299036894837956 8.55258800955142 home 0 100_100 GenGen 0.9
46 8640 8.76217449510912 -0.329155687078191 9.09133018218731 home 0 100_100 GenGen 0.9
47 8640 8.9834817871455 -0.491925343405334 9.47540713055083 home 0 100_100 GenGen 0.9
48 8640 9.2692609191062 -0.596851693111473 9.86611261221768 home 0 100_100 GenGen 0.9
49 8640 9.60313967765852 -0.676693061126392 10.2798327387849 home 0 100_100 GenGen 0.9
50 8640 10.027751360478 -0.737439848556898 10.7651912090348 home 0 100_100 GenGen 0.9
30 8640 4.23067412600863 0 4.23067412600863 import 0 100_100 GenGen 0.9
31 8640 4.45426103633095 0 4.45426103633095 import 0 100_100 GenGen 0.9
32 8640 4.68065667442986 0 4.68065667442986 import 0 100_100 GenGen 0.9
33 8640 5.01066178299415 0 5.01066178299415 import 0 100_100 GenGen 0.9
34 8640 5.32861358213727 0 5.32861358213727 import 0 100_100 GenGen 0.9
35 8640 5.67517657240356 0 5.67517657240356 import 0 100_100 GenGen 0.9
36 8640 6.0003314251711 0 6.0003314251711 import 0 100_100 GenGen 0.9
37 8640 6.39174868904946 0 6.39174868904946 import 0 100_100 GenGen 0.9
38 8640 6.73567327027527 0 6.73567327027527 import 0 100_100 GenGen 0.9
39 8640 7.05104936763155 0 7.05104936763155 import 0 100_100 GenGen 0.9
40 8640 7.40968833180725 0 7.40968833180725 import 0 100_100 GenGen 0.9
41 8640 7.77467672876267 0 7.77467672876267 import 0 100_100 GenGen 0.9
42 8640 8.17892145882974 0 8.17892145882974 import 0 100_100 GenGen 0.9
43 8640 8.53504802083204 0 8.53504802083204 import 0 100_100 GenGen 0.9
44 8640 8.85165907602204 0 8.85165907602204 import 0 100_100 GenGen 0.9
45 8640 9.1758000918694 0 9.1758000918694 import 0 100_100 GenGen 0.9
46 8640 9.55023946577787 0 9.55023946577787 import 0 100_100 GenGen 0.9
47 8640 9.89484429610017 0 9.89484429610017 import 0 100_100 GenGen 0.9
48 8640 10.2225513136216 0 10.2225513136216 import 0 100_100 GenGen 0.9
49 8640 10.5949005814691 0 10.5949005814691 import 0 100_100 GenGen 0.9
50 8640 10.989759080068 0 10.989759080068 import 0 100_100 GenGen 0.9
30 8640 2.68257593317323 2.68257593317323 0 home 0 50_50 GenGen 0.9
31 8640 3.29262128139266 3.29262128139266 0 home 0 50_50 GenGen 0.9
32 8640 3.39336068855549 3.12455971296586 0.268800975589624 home 0 50_50 GenGen 0.9
33 8640 3.6803972134683 3.02387436074417 0.656522852724126 home 0 50_50 GenGen 0.9
34 8640 4.01355146901373 2.93815241251073 1.07539905650299 home 0 50_50 GenGen 0.9
35 8640 4.37079128630392 2.82730600218627 1.54348528411766 home 0 50_50 GenGen 0.9
