Generation N Sum home import Population Rep Import Scenario Cor
43 8640 1 0.88580005787037 0.11419994212963 home 0 10_10 GenGen 0.9
44 8640 1 0.886273871527778 0.113726128472222 home 0 10_10 GenGen 0.9
45 8640 1 0.878461371527778 0.121538628472222 home 0 10_10 GenGen 0.9
46 8640 1 0.862984664351852 0.137015335648148 home 0 10_10 GenGen 0.9
47 8640 1 0.847994429976852 0.152005570023148 home 0 10_10 GenGen 0.9
48 8640 1 0.855902777777778 0.144097222222222 home 0 10_10 GenGen 0.9
49 8640 1 0.836378761574074 0.163621238425926 home 0 10_10 GenGen 0.9
50 8640 1 0.823842592592593 0.176157407407407 home 0 10_10 GenGen 0.9
30 8640 1 0 1 import 0 10_10 GenGen 0.9
31 8640 1 0 1 import 0 10_10 GenGen 0.9
32 8640 1 0 1 import 0 10_10 GenGen 0.9
33 8640 1 0 1 import 0 10_10 GenGen 0.9
34 8640 1 0 1 import 0 10_10 GenGen 0.9
35 8640 1 0 1 import 0 10_10 GenGen 0.9
36 8640 1 0 1 import 0 10_10 GenGen 0.9
37 8640 1 0 1 import 0 10_10 GenGen 0.9
38 8640 1 0 1 import 0 10_10 GenGen 0.9
39 8640 1 0 1 import 0 10_10 GenGen 0.9
40 8640 1 0 1 import 0 10_10 GenGen 0.9
41 8640 1 0 1 import 0 10_10 GenGen 0.9
42 8640 1 0 1 import 0 10_10 GenGen 0.9
43 8640 1 0 1 import 0 10_10 GenGen 0.9
44 8640 1 0 1 import 0 10_10 GenGen 0.9
45 8640 1 0 1 import 0 10_10 GenGen 0.9
46 8640 1 0 1 import 0 10_10 GenGen 0.9
47 8640 1 0 1 import 0 10_10 GenGen 0.9
48 8640 1 0 1 import 0 10_10 GenGen 0.9
49 8640 1 0 1 import 0 10_10 GenGen 0.9
50 8640 1 0 1 import 0 10_10 GenGen 0.9
30 8640 1 1 0 home 0 0_0 GenGen 0.9
31 8640 1 1 0 home 0 0_0 GenGen 0.9
32 8640 1 1 0 home 0 0_0 GenGen 0.9
33 8640 1 1 0 home 0 0_0 GenGen 0.9
34 8640 1 1 0 home 0 0_0 GenGen 0.9
35 8640 1 1 0 home 0 0_0 GenGen 0.9
36 8640 1 1 0 home 0 0_0 GenGen 0.9
37 8640 1 1 0 home 0 0_0 GenGen 0.9
38 8640 1 1 0 home 0 0_0 GenGen 0.9
39 8640 1 1 0 home 0 0_0 GenGen 0.9
40 8640 1 1 0 home 0 0_0 GenGen 0.9
41 8640 1 1 0 home 0 0_0 GenGen 0.9
42 8640 1 1 0 home 0 0_0 GenGen 0.9
43 8640 1 1 0 home 0 0_0 GenGen 0.9
44 8640 1 1 0 home 0 0_0 GenGen 0.9
45 8640 1 1 0 home 0 0_0 GenGen 0.9
46 8640 1 1 0 home 0 0_0 GenGen 0.9
47 8640 1 1 0 home 0 0_0 GenGen 0.9
48 8640 1 1 0 home 0 0_0 GenGen 0.9
49 8640 1 1 0 home 0 0_0 GenGen 0.9
50 8640 1 1 0 home 0 0_0 GenGen 0.9
30 8640 1 0 1 import 0 0_0 GenGen 0.9
31 8640 1 0 1 import 0 0_0 GenGen 0.9
32 8640 1 0 1 import 0 0_0 GenGen 0.9
33 8640 1 0 1 import 0 0_0 GenGen 0.9
34 8640 1 0 1 import 0 0_0 GenGen 0.9
35 8640 1 0 1 import 0 0_0 GenGen 0.9
36 8640 1 0 1 import 0 0_0 GenGen 0.9
37 8640 1 0 1 import 0 0_0 GenGen 0.9
38 8640 1 0 1 import 0 0_0 GenGen 0.9
39 8640 1 0 1 import 0 0_0 GenGen 0.9
40 8640 1 0 1 import 0 0_0 GenGen 0.9
41 8640 1 0 1 import 0 0_0 GenGen 0.9
42 8640 1 0 1 import 0 0_0 GenGen 0.9
43 8640 1 0 1 import 0 0_0 GenGen 0.9
44 8640 1 0 1 import 0 0_0 GenGen 0.9
45 8640 1 0 1 import 0 0_0 GenGen 0.9
46 8640 1 0 1 import 0 0_0 GenGen 0.9
47 8640 1 0 1 import 0 0_0 GenGen 0.9
48 8640 1 0 1 import 0 0_0 GenGen 0.9
49 8640 1 0 1 import 0 0_0 GenGen 0.9
50 8640 1 0 1 import 0 0_0 GenGen 0.9
30 8640 1 1 0 home 0 0_100 ClassGen 0.8
31 8640 1 1 0 home 0 0_100 ClassGen 0.8
32 8640 1 0.998668981481482 0.00133101851851852 home 0 0_100 ClassGen 0.8
33 8640 1 0.997685185185185 0.00231481481481482 home 0 0_100 ClassGen 0.8
34 8640 1 0.975983796296296 0.0240162037037037 home 0 0_100 ClassGen 0.8
35 8640 1 0.965364583333333 0.0346354166666667 home 0 0_100 ClassGen 0.8
36 8640 1 0.950954861111111 0.0490451388888889 home 0 0_100 ClassGen 0.8
37 8640 1 0.929542824074074 0.0704571759259259 home 0 0_100 ClassGen 0.8
38 8640 1 0.90306712962963 0.0969328703703704 home 0 0_100 ClassGen 0.8
39 8640 1 0.878168402777778 0.121831597222222 home 0 0_100 ClassGen 0.8
40 8640 1 0.844169560185185 0.155830439814815 home 0 0_100 ClassGen 0.8
41 8640 1 0.700434027777778 0.299565972222222 home 0 0_100 ClassGen 0.8
42 8640 1 0.679405381944444 0.320594618055556 home 0 0_100 ClassGen 0.8
43 8640 1 0.660738570601852 0.339261429398148 home 0 0_100 ClassGen 0.8
44 8640 1 0.618764467592593 0.381235532407407 home 0 0_100 ClassGen 0.8
45 8640 1 0.582118055555556 0.417881944444444 home 0 0_100 ClassGen 0.8
46 8640 1 0.55547779224537 0.44452220775463 home 0 0_100 ClassGen 0.8
47 8640 1 0.528644024884259 0.471355975115741 home 0 0_100 ClassGen 0.8
48 8640 1 0.503162977430556 0.496837022569444 home 0 0_100 ClassGen 0.8
49 8640 1 0.476930519386574 0.523069480613426 home 0 0_100 ClassGen 0.8
50 8640 1 0.456719292534722 0.543280707465278 home 0 0_100 ClassGen 0.8
30 8640 1 0 1 import 0 0_100 ClassGen 0.8
31 8640 1 0 1 import 0 0_100 ClassGen 0.8
32 8640 1 0 1 import 0 0_100 ClassGen 0.8
33 8640 1 0 1 import 0 0_100 ClassGen 0.8
34 8640 1 0 1 import 0 0_100 ClassGen 0.8
35 8640 1 0 1 import 0 0_100 ClassGen 0.8
36 8640 1 0 1 import 0 0_100 ClassGen 0.8
37 8640 1 0 1 import 0 0_100 ClassGen 0.8
38 8640 1 0 1 import 0 0_100 ClassGen 0.8
39 8640 1 0 1 import 0 0_100 ClassGen 0.8
40 8640 1 0 1 import 0 0_100 ClassGen 0.8
41 8640 1 0 1 import 0 0_100 ClassGen 0.8
42 8640 1 0 1 import 0 0_100 ClassGen 0.8
43 8640 1 0 1 import 0 0_100 ClassGen 0.8
44 8640 1 0 1 import 0 0_100 ClassGen 0.8
45 8640 1 0 1 import 0 0_100 ClassGen 0.8
46 8640 1 0 1 import 0 0_100 ClassGen 0.8
47 8640 1 0 1 import 0 0_100 ClassGen 0.8
48 8640 1 0 1 import 0 0_100 ClassGen 0.8
49 8640 1 0 1 import 0 0_100 ClassGen 0.8
50 8640 1 0 1 import 0 0_100 ClassGen 0.8
30 8640 1 1 0 home 0 100_100 ClassGen 0.8
31 8640 1 1 0 home 0 100_100 ClassGen 0.8
32 8640 1 0.922222222222222 0.0777777777777778 home 0 100_100 ClassGen 0.8
33 8640 1 0.841608796296296 0.158391203703704 home 0 100_100 ClassGen 0.8
34 8640 1 0.748755787037037 0.251244212962963 home 0 100_100 ClassGen 0.8
35 8640 1 0.660677083333333 0.339322916666667 home 0 100_100 ClassGen 0.8
36 8640 1 0.548553240740741 0.451446759259259 home 0 100_100 ClassGen 0.8
37 8640 1 0.494155092592593 0.505844907407407 home 0 100_100 ClassGen 0.8
38 8640 1 0.443793402777778 0.556206597222222 home 0 100_100 ClassGen 0.8
39 8640 1 0.384765625 0.615234375 home 0 100_100 ClassGen 0.8
40 8640 1 0.3310546875 0.6689453125 home 0 100_100 ClassGen 0.8
41 8640 1 0.267281539351852 0.732718460648148 home 0 100_100 ClassGen 0.8
42 8640 1 0.234020543981481 0.765979456018518 home 0 100_100 ClassGen 0.8
43 8640 1 0.204166666666667 0.795833333333333 home 0 100_100 ClassGen 0.8
44 8640 1 0.173520688657407 0.826479311342593 home 0 100_100 ClassGen 0.8
45 8640 1 0.147941984953704 0.852058015046296 home 0 100_100 ClassGen 0.8
46 8640 1 0.125356264467593 0.874643735532407 home 0 100_100 ClassGen 0.8
47 8640 1 0.106244574652778 0.893755425347222 home 0 100_100 ClassGen 0.8
48 8640 1 0.0921314380787037 0.907868561921296 home 0 100_100 ClassGen 0.8
49 8640 1 0.0785228587962963 0.921477141203704 home 0 100_100 ClassGen 0.8
50 8640 1 0.0672381365740741 0.932761863425926 home 0 100_100 ClassGen 0.8
30 8640 1 0 1 import 0 100_100 ClassGen 0.8
31 8640 1 0 1 import 0 100_100 ClassGen 0.8
32 8640 1 0 1 import 0 100_100 ClassGen 0.8
33 8640 1 0 1 import 0 100_100 ClassGen 0.8
34 8640 1 0 1 import 0 100_100 ClassGen 0.8
35 8640 1 0 1 import 0 100_100 ClassGen 0.8
36 8640 1 0 1 import 0 100_100 ClassGen 0.8
37 8640 1 0 1 import 0 100_100 ClassGen 0.8
38 8640 1 0 1 import 0 100_100 ClassGen 0.8
39 8640 1 0 1 import 0 100_100 ClassGen 0.8
40 8640 1 0 1 import 0 100_100 ClassGen 0.8
41 8640 1 0 1 import 0 100_100 ClassGen 0.8
42 8640 1 0 1 import 0 100_100 ClassGen 0.8
43 8640 1 0 1 import 0 100_100 ClassGen 0.8
44 8640 1 0 1 import 0 100_100 ClassGen 0.8
45 8640 1 0 1 import 0 100_100 ClassGen 0.8
46 8640 1 0 1 import 0 100_100 ClassGen 0.8
47 8640 1 0 1 import 0 100_100 ClassGen 0.8
48 8640 1 0 1 import 0 100_100 ClassGen 0.8
49 8640 1 0 1 import 0 100_100 ClassGen 0.8
50 8640 1 0 1 import 0 100_100 ClassGen 0.8
30 8640 1 1 0 home 0 50_50 ClassGen 0.8
31 8640 1 1 0 home 0 50_50 ClassGen 0.8
32 8640 1 0.951967592592593 0.0480324074074074 home 0 50_50 ClassGen 0.8
33 8640 1 0.900694444444444 0.0993055555555555 home 0 50_50 ClassGen 0.8
34 8640 1 0.8515625 0.1484375 home 0 50_50 ClassGen 0.8
35 8640 1 0.790653935185185 0.209346064814815 home 0 50_50 ClassGen 0.8
36 8640 1 0.727517361111111 0.272482638888889 home 0 50_50 ClassGen 0.8
37 8640 1 0.716608796296296 0.283391203703704 home 0 50_50 ClassGen 0.8
38 8640 1 0.692028356481482 0.307971643518519 home 0 50_50 ClassGen 0.8
39 8640 1 0.663628472222222 0.336371527777778 home 0 50_50 ClassGen 0.8
40 8640 1 0.637803819444444 0.362196180555556 home 0 50_50 ClassGen 0.8
41 8640 1 0.555504918981481 0.444495081018519 home 0 50_50 ClassGen 0.8
42 8640 1 0.514416956018519 0.485583043981481 home 0 50_50 ClassGen 0.8
43 8640 1 0.48125 0.51875 home 0 50_50 ClassGen 0.8
44 8640 1 0.425737847222222 0.574262152777778 home 0 50_50 ClassGen 0.8
45 8640 1 0.401298466435185 0.598701533564815 home 0 50_50 ClassGen 0.8
46 8640 1 0.355620659722222 0.644379340277778 home 0 50_50 ClassGen 0.8
47 8640 1 0.323696108217593 0.676303891782407 home 0 50_50 ClassGen 0.8
48 8640 1 0.293972439236111 0.706027560763889 home 0 50_50 ClassGen 0.8
49 8640 1 0.270522280092593 0.729477719907407 home 0 50_50 ClassGen 0.8
50 8640 1 0.247301793981481 0.752698206018519 home 0 50_50 ClassGen 0.8
30 8640 1 0 1 import 0 50_50 ClassGen 0.8
31 8640 1 0 1 import 0 50_50 ClassGen 0.8
32 8640 1 0 1 import 0 50_50 ClassGen 0.8
33 8640 1 0 1 import 0 50_50 ClassGen 0.8
34 8640 1 0 1 import 0 50_50 ClassGen 0.8
35 8640 1 0 1 import 0 50_50 ClassGen 0.8
36 8640 1 0 1 import 0 50_50 ClassGen 0.8
37 8640 1 0 1 import 0 50_50 ClassGen 0.8
38 8640 1 0 1 import 0 50_50 ClassGen 0.8
39 8640 1 0 1 import 0 50_50 ClassGen 0.8
40 8640 1 0 1 import 0 50_50 ClassGen 0.8
41 8640 1 0 1 import 0 50_50 ClassGen 0.8
42 8640 1 0 1 import 0 50_50 ClassGen 0.8
43 8640 1 0 1 import 0 50_50 ClassGen 0.8
44 8640 1 0 1 import 0 50_50 ClassGen 0.8
45 8640 1 0 1 import 0 50_50 ClassGen 0.8
46 8640 1 0 1 import 0 50_50 ClassGen 0.8
47 8640 1 0 1 import 0 50_50 ClassGen 0.8
48 8640 1 0 1 import 0 50_50 ClassGen 0.8
49 8640 1 0 1 import 0 50_50 ClassGen 0.8
50 8640 1 0 1 import 0 50_50 ClassGen 0.8
30 8640 1 1 0 home 0 25_25 ClassGen 0.8
31 8640 1 1 0 home 0 25_25 ClassGen 0.8
32 8640 1 0.974884259259259 0.0251157407407407 home 0 25_25 ClassGen 0.8
33 8640 1 0.950578703703704 0.0494212962962963 home 0 25_25 ClassGen 0.8
34 8640 1 0.925578703703704 0.0744212962962963 home 0 25_25 ClassGen 0.8
35 8640 1 0.896903935185185 0.103096064814815 home 0 25_25 ClassGen 0.8
36 8640 1 0.865364583333333 0.134635416666667 home 0 25_25 ClassGen 0.8
37 8640 1 0.859403935185185 0.140596064814815 home 0 25_25 ClassGen 0.8
38 8640 1 0.847424768518519 0.152575231481481 home 0 25_25 ClassGen 0.8
39 8640 1 0.831843171296296 0.168156828703704 home 0 25_25 ClassGen 0.8
40 8640 1 0.826316550925926 0.173683449074074 home 0 25_25 ClassGen 0.8
30 8640 1 0 1 import 0 25_25 ClassGen 0.8
31 8640 1 0 1 import 0 25_25 ClassGen 0.8
32 8640 1 0 1 import 0 25_25 ClassGen 0.8
33 8640 1 0 1 import 0 25_25 ClassGen 0.8
34 8640 1 0 1 import 0 25_25 ClassGen 0.8
35 8640 1 0 1 import 0 25_25 ClassGen 0.8
36 8640 1 0 1 import 0 25_25 ClassGen 0.8
37 8640 1 0 1 import 0 25_25 ClassGen 0.8
38 8640 1 0 1 import 0 25_25 ClassGen 0.8
39 8640 1 0 1 import 0 25_25 ClassGen 0.8
40 8640 1 0 1 import 0 25_25 ClassGen 0.8
30 8640 1 1 0 home 0 10_10 ClassGen 0.8
31 8640 1 1 0 home 0 10_10 ClassGen 0.8
32 8640 1 0.990335648148148 0.00966435185185185 home 0 10_10 ClassGen 0.8
33 8640 1 0.980787037037037 0.019212962962963 home 0 10_10 ClassGen 0.8
34 8640 1 0.968576388888889 0.0314236111111111 home 0 10_10 ClassGen 0.8
35 8640 1 0.95859375 0.04140625 home 0 10_10 ClassGen 0.8
36 8640 1 0.945399305555556 0.0546006944444444 home 0 10_10 ClassGen 0.8
37 8640 1 0.943634259259259 0.0563657407407407 home 0 10_10 ClassGen 0.8
38 8640 1 0.939916087962963 0.060083912037037 home 0 10_10 ClassGen 0.8
39 8640 1 0.936154513888889 0.0638454861111111 home 0 10_10 ClassGen 0.8
40 8640 1 0.934577546296296 0.0654224537037037 home 0 10_10 ClassGen 0.8
41 8640 1 0.911451099537037 0.088548900462963 home 0 10_10 ClassGen 0.8
42 8640 1 0.894307002314815 0.105692997685185 home 0 10_10 ClassGen 0.8
43 8640 1 0.873726851851852 0.126273148148148 home 0 10_10 ClassGen 0.8
44 8640 1 0.846592881944444 0.153407118055556 home 0 10_10 ClassGen 0.8
45 8640 1 0.816576244212963 0.183423755787037 home 0 10_10 ClassGen 0.8
46 8640 1 0.788263165509259 0.211736834490741 home 0 10_10 ClassGen 0.8
47 8640 1 0.760521556712963 0.239478443287037 home 0 10_10 ClassGen 0.8
48 8640 1 0.746312572337963 0.253687427662037 home 0 10_10 ClassGen 0.8
49 8640 1 0.730067274305556 0.269932725694444 home 0 10_10 ClassGen 0.8
50 8640 1 0.710791015625 0.289208984375 home 0 10_10 ClassGen 0.8
30 8640 1 0 1 import 0 10_10 ClassGen 0.8
31 8640 1 0 1 import 0 10_10 ClassGen 0.8
32 8640 1 0 1 import 0 10_10 ClassGen 0.8
33 8640 1 0 1 import 0 10_10 ClassGen 0.8
34 8640 1 0 1 import 0 10_10 ClassGen 0.8
35 8640 1 0 1 import 0 10_10 ClassGen 0.8
36 8640 1 0 1 import 0 10_10 ClassGen 0.8
37 8640 1 0 1 import 0 10_10 ClassGen 0.8
38 8640 1 0 1 import 0 10_10 ClassGen 0.8
39 8640 1 0 1 import 0 10_10 ClassGen 0.8
40 8640 1 0 1 import 0 10_10 ClassGen 0.8
41 8640 1 0 1 import 0 10_10 ClassGen 0.8
42 8640 1 0 1 import 0 10_10 ClassGen 0.8
43 8640 1 0 1 import 0 10_10 ClassGen 0.8
44 8640 1 0 1 import 0 10_10 ClassGen 0.8
45 8640 1 0 1 import 0 10_10 ClassGen 0.8
46 8640 1 0 1 import 0 10_10 ClassGen 0.8
47 8640 1 0 1 import 0 10_10 ClassGen 0.8
48 8640 1 0 1 import 0 10_10 ClassGen 0.8
49 8640 1 0 1 import 0 10_10 ClassGen 0.8
50 8640 1 0 1 import 0 10_10 ClassGen 0.8
30 8640 1 1 0 home 0 0_0 ClassGen 0.8
31 8640 1 1 0 home 0 0_0 ClassGen 0.8
32 8640 1 1 0 home 0 0_0 ClassGen 0.8
33 8640 1 1 0 home 0 0_0 ClassGen 0.8
34 8640 1 1 0 home 0 0_0 ClassGen 0.8
35 8640 1 1 0 home 0 0_0 ClassGen 0.8
36 8640 1 1 0 home 0 0_0 ClassGen 0.8
37 8640 1 1 0 home 0 0_0 ClassGen 0.8
38 8640 1 1 0 home 0 0_0 ClassGen 0.8
39 8640 1 1 0 home 0 0_0 ClassGen 0.8
40 8640 1 1 0 home 0 0_0 ClassGen 0.8
41 8640 1 1 0 home 0 0_0 ClassGen 0.8
42 8640 1 1 0 home 0 0_0 ClassGen 0.8
43 8640 1 1 0 home 0 0_0 ClassGen 0.8
44 8640 1 1 0 home 0 0_0 ClassGen 0.8
45 8640 1 1 0 home 0 0_0 ClassGen 0.8
46 8640 1 1 0 home 0 0_0 ClassGen 0.8
47 8640 1 1 0 home 0 0_0 ClassGen 0.8
48 8640 1 1 0 home 0 0_0 ClassGen 0.8
49 8640 1 1 0 home 0 0_0 ClassGen 0.8
50 8640 1 1 0 home 0 0_0 ClassGen 0.8
30 8640 1 0 1 import 0 0_0 ClassGen 0.8
31 8640 1 0 1 import 0 0_0 ClassGen 0.8
32 8640 1 0 1 import 0 0_0 ClassGen 0.8
33 8640 1 0 1 import 0 0_0 ClassGen 0.8
34 8640 1 0 1 import 0 0_0 ClassGen 0.8
35 8640 1 0 1 import 0 0_0 ClassGen 0.8
36 8640 1 0 1 import 0 0_0 ClassGen 0.8
37 8640 1 0 1 import 0 0_0 ClassGen 0.8
38 8640 1 0 1 import 0 0_0 ClassGen 0.8
39 8640 1 0 1 import 0 0_0 ClassGen 0.8
40 8640 1 0 1 import 0 0_0 ClassGen 0.8
41 8640 1 0 1 import 0 0_0 ClassGen 0.8
42 8640 1 0 1 import 0 0_0 ClassGen 0.8
43 8640 1 0 1 import 0 0_0 ClassGen 0.8
44 8640 1 0 1 import 0 0_0 ClassGen 0.8
45 8640 1 0 1 import 0 0_0 ClassGen 0.8
46 8640 1 0 1 import 0 0_0 ClassGen 0.8
47 8640 1 0 1 import 0 0_0 ClassGen 0.8
48 8640 1 0 1 import 0 0_0 ClassGen 0.8
49 8640 1 0 1 import 0 0_0 ClassGen 0.8
50 8640 1 0 1 import 0 0_0 ClassGen 0.8
30 8640 1 1 0 home 0 0_100 GenGen 0.8
31 8640 1 1 0 home 0 0_100 GenGen 0.8
32 8640 1 0.998958333333333 0.00104166666666667 home 0 0_100 GenGen 0.8
33 8640 1 0.998148148148148 0.00185185185185185 home 0 0_100 GenGen 0.8
34 8640 1 0.971006944444444 0.0289930555555556 home 0 0_100 GenGen 0.8
35 8640 1 0.945052083333333 0.0549479166666667 home 0 0_100 GenGen 0.8
36 8640 1 0.900694444444444 0.0993055555555555 home 0 0_100 GenGen 0.8
37 8640 1 0.850217013888889 0.149782986111111 home 0 0_100 GenGen 0.8
38 8640 1 0.794256365740741 0.205743634259259 home 0 0_100 GenGen 0.8
39 8640 1 0.754152199074074 0.245847800925926 home 0 0_100 GenGen 0.8
40 8640 1 0.707899305555556 0.292100694444444 home 0 0_100 GenGen 0.8
41 8640 1 0.673900462962963 0.326099537037037 home 0 0_100 GenGen 0.8
42 8640 1 0.638302951388889 0.361697048611111 home 0 0_100 GenGen 0.8
43 8640 1 0.604539207175926 0.395460792824074 home 0 0_100 GenGen 0.8
44 8640 1 0.572699652777778 0.427300347222222 home 0 0_100 GenGen 0.8
45 8640 1 0.549461082175926 0.450538917824074 home 0 0_100 GenGen 0.8
46 8640 1 0.520314308449074 0.479685691550926 home 0 0_100 GenGen 0.8
47 8640 1 0.491013816550926 0.508986183449074 home 0 0_100 GenGen 0.8
48 8640 1 0.470238353587963 0.529761646412037 home 0 0_100 GenGen 0.8
49 8640 1 0.446707718460648 0.553292281539352 home 0 0_100 GenGen 0.8
50 8640 1 0.420152452256944 0.579847547743056 home 0 0_100 GenGen 0.8
30 8640 1 0 1 import 0 0_100 GenGen 0.8
31 8640 1 0 1 import 0 0_100 GenGen 0.8
32 8640 1 0 1 import 0 0_100 GenGen 0.8
33 8640 1 0 1 import 0 0_100 GenGen 0.8
34 8640 1 0 1 import 0 0_100 GenGen 0.8
35 8640 1 0 1 import 0 0_100 GenGen 0.8
36 8640 1 0 1 import 0 0_100 GenGen 0.8
37 8640 1 0 1 import 0 0_100 GenGen 0.8
38 8640 1 0 1 import 0 0_100 GenGen 0.8
39 8640 1 0 1 import 0 0_100 GenGen 0.8
40 8640 1 0 1 import 0 0_100 GenGen 0.8
41 8640 1 0 1 import 0 0_100 GenGen 0.8
42 8640 1 0 1 import 0 0_100 GenGen 0.8
43 8640 1 0 1 import 0 0_100 GenGen 0.8
44 8640 1 0 1 import 0 0_100 GenGen 0.8
45 8640 1 0 1 import 0 0_100 GenGen 0.8
46 8640 1 0 1 import 0 0_100 GenGen 0.8
47 8640 1 0 1 import 0 0_100 GenGen 0.8
48 8640 1 0 1 import 0 0_100 GenGen 0.8
49 8640 1 0 1 import 0 0_100 GenGen 0.8
50 8640 1 0 1 import 0 0_100 GenGen 0.8
30 8640 1 1 0 home 0 100_100 GenGen 0.8
31 8640 1 1 0 home 0 100_100 GenGen 0.8
32 8640 1 0.905671296296296 0.0943287037037037 home 0 100_100 GenGen 0.8
33 8640 1 0.812094907407407 0.187905092592593 home 0 100_100 GenGen 0.8
34 8640 1 0.717708333333333 0.282291666666667 home 0 100_100 GenGen 0.8
35 8640 1 0.602806712962963 0.397193287037037 home 0 100_100 GenGen 0.8
36 8640 1 0.477575231481481 0.522424768518518 home 0 100_100 GenGen 0.8
37 8640 1 0.435373263888889 0.564626736111111 home 0 100_100 GenGen 0.8
38 8640 1 0.380251736111111 0.619748263888889 home 0 100_100 GenGen 0.8
39 8640 1 0.321498842592593 0.678501157407407 home 0 100_100 GenGen 0.8
40 8640 1 0.272229456018519 0.727770543981481 home 0 100_100 GenGen 0.8
41 8640 1 0.232335069444444 0.767664930555556 home 0 100_100 GenGen 0.8
42 8640 1 0.20005787037037 0.79994212962963 home 0 100_100 GenGen 0.8
43 8640 1 0.172688802083333 0.827311197916667 home 0 100_100 GenGen 0.8
44 8640 1 0.14859302662037 0.85140697337963 home 0 100_100 GenGen 0.8
45 8640 1 0.125632957175926 0.874367042824074 home 0 100_100 GenGen 0.8
46 8640 1 0.107114438657407 0.892885561342593 home 0 100_100 GenGen 0.8
47 8640 1 0.0929325810185185 0.907067418981481 home 0 100_100 GenGen 0.8
48 8640 1 0.0792661313657407 0.920733868634259 home 0 100_100 GenGen 0.8
49 8640 1 0.0678114149305555 0.932188585069444 home 0 100_100 GenGen 0.8
50 8640 1 0.0574779369212963 0.942522063078704 home 0 100_100 GenGen 0.8
30 8640 1 0 1 import 0 100_100 GenGen 0.8
31 8640 1 0 1 import 0 100_100 GenGen 0.8
32 8640 1 0 1 import 0 100_100 GenGen 0.8
33 8640 1 0 1 import 0 100_100 GenGen 0.8
34 8640 1 0 1 import 0 100_100 GenGen 0.8
35 8640 1 0 1 import 0 100_100 GenGen 0.8
36 8640 1 0 1 import 0 100_100 GenGen 0.8
37 8640 1 0 1 import 0 100_100 GenGen 0.8
38 8640 1 0 1 import 0 100_100 GenGen 0.8
39 8640 1 0 1 import 0 100_100 GenGen 0.8
40 8640 1 0 1 import 0 100_100 GenGen 0.8
41 8640 1 0 1 import 0 100_100 GenGen 0.8
42 8640 1 0 1 import 0 100_100 GenGen 0.8
43 8640 1 0 1 import 0 100_100 GenGen 0.8
44 8640 1 0 1 import 0 100_100 GenGen 0.8
45 8640 1 0 1 import 0 100_100 GenGen 0.8
46 8640 1 0 1 import 0 100_100 GenGen 0.8
47 8640 1 0 1 import 0 100_100 GenGen 0.8
48 8640 1 0 1 import 0 100_100 GenGen 0.8
49 8640 1 0 1 import 0 100_100 GenGen 0.8
50 8640 1 0 1 import 0 100_100 GenGen 0.8
30 8640 1 1 0 home 0 50_50 GenGen 0.8
31 8640 1 1 0 home 0 50_50 GenGen 0.8
32 8640 1 0.950752314814815 0.0492476851851852 home 0 50_50 GenGen 0.8
33 8640 1 0.896585648148148 0.103414351851852 home 0 50_50 GenGen 0.8
34 8640 1 0.846990740740741 0.153009259259259 home 0 50_50 GenGen 0.8
35 8640 1 0.788425925925926 0.211574074074074 home 0 50_50 GenGen 0.8
36 8640 1 0.704340277777778 0.295659722222222 home 0 50_50 GenGen 0.8
37 8640 1 0.666840277777778 0.333159722222222 home 0 50_50 GenGen 0.8
38 8640 1 0.629904513888889 0.370095486111111 home 0 50_50 GenGen 0.8
39 8640 1 0.57142650462963 0.42857349537037 home 0 50_50 GenGen 0.8
40 8640 1 0.520240162037037 0.479759837962963 home 0 50_50 GenGen 0.8
41 8640 1 0.496853298611111 0.503146701388889 home 0 50_50 GenGen 0.8
42 8640 1 0.454759837962963 0.545240162037037 home 0 50_50 GenGen 0.8
43 8640 1 0.413831018518519 0.586168981481481 home 0 50_50 GenGen 0.8
44 8640 1 0.388136574074074 0.611863425925926 home 0 50_50 GenGen 0.8
45 8640 1 0.36117259837963 0.63882740162037 home 0 50_50 GenGen 0.8
46 8640 1 0.329333043981481 0.670666956018519 home 0 50_50 GenGen 0.8
47 8640 1 0.315639467592593 0.684360532407407 home 0 50_50 GenGen 0.8
48 8640 1 0.292988642939815 0.707011357060185 home 0 50_50 GenGen 0.8
49 8640 1 0.269722945601852 0.730277054398148 home 0 50_50 GenGen 0.8
50 8640 1 0.253096969039352 0.746903030960648 home 0 50_50 GenGen 0.8
30 8640 1 0 1 import 0 50_50 GenGen 0.8
31 8640 1 0 1 import 0 50_50 GenGen 0.8
32 8640 1 0 1 import 0 50_50 GenGen 0.8
33 8640 1 0 1 import 0 50_50 GenGen 0.8
34 8640 1 0 1 import 0 50_50 GenGen 0.8
35 8640 1 0 1 import 0 50_50 GenGen 0.8
36 8640 1 0 1 import 0 50_50 GenGen 0.8
37 8640 1 0 1 import 0 50_50 GenGen 0.8
38 8640 1 0 1 import 0 50_50 GenGen 0.8
39 8640 1 0 1 import 0 50_50 GenGen 0.8
40 8640 1 0 1 import 0 50_50 GenGen 0.8
41 8640 1 0 1 import 0 50_50 GenGen 0.8
42 8640 1 0 1 import 0 50_50 GenGen 0.8
43 8640 1 0 1 import 0 50_50 GenGen 0.8
44 8640 1 0 1 import 0 50_50 GenGen 0.8
45 8640 1 0 1 import 0 50_50 GenGen 0.8
46 8640 1 0 1 import 0 50_50 GenGen 0.8
47 8640 1 0 1 import 0 50_50 GenGen 0.8
